Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,,,,1.63280,1.49620,,-3.12910,0.02820,-3.10080,-3.10080,-3.10080,-3.10080,-3.05860,-3.12910,7.68400,7.68400,-0.40000,-0.40000,2.94920,,0.00550,,,,,,,,,,-59.67400,-59.67400,-40.78480,-59.67400,0.61770,-0.1633,-0.1623
2023-06-30,,,,1.40020,1.59440,,-2.99460,0.43740,-2.55710,-2.55710,-2.55710,-2.55710,-2.92190,-2.99460,5.99600,5.99600,-0.43000,-0.43000,3.97630,,0.00410,,,,,,,,,,-36.89650,-36.89650,-27.66030,-36.89650,0.92630,-0.0053,-0.0013
2023-03-31,,,,1.39130,1.54800,,-2.93930,-0.00340,-2.94270,-2.94270,-2.94270,-2.94270,-2.86830,-2.93930,3.16900,3.16900,-0.93000,-0.93000,3.01300,,0.00630,,,,,,,,,,-65.40820,-65.40840,-44.21930,-65.40840,1.41970,-0.79110,-0.79960
2022-12-31,,,,1.66330,1.65010,,-3.31340,0.02380,-3.28960,-3.28960,-3.28960,-3.28960,-3.24560,-3.31340,2.89100,2.89100,-0.97000,-0.97000,4.70980,,0.00400,,,,,,,,,,-45.66030,-45.66030,-35.47060,-45.66030,2.27340,-1.3524,-1.3706
2022-09-30,,,,1.83030,1.58690,,-3.41720,-0.02300,-3.44020,-3.44020,-3.44020,-3.44020,-3.35860,-3.41720,3.15900,3.15900,-1.09000,-1.09000,6.78220,0.00280,0.00280,,,,,,,,,,-33.71670,-33.71670,-27.87250,-33.62280,3.23020,-0.9769,-0.9804
2022-06-30,,,,1.84760,1.72410,,-3.57170,-0.01940,-3.59110,-3.59110,-3.59110,-3.59110,-3.51600,-3.57170,3.08200,3.08200,-1.17000,-1.17000,9.64310,0.00210,0.00210,,,,,,,,,,-26.93090,-26.93090,-23.45660,-26.87350,4.22150,-0.6483,-0.6552
2022-03-31,,,,1.21300,1.64220,,-2.85530,-0.00290,-2.85820,-2.85820,-2.85820,-2.85820,-2.80310,-2.85530,2.15300,2.15300,-1.33000,-1.33000,7.45170,0.00310,0.00310,,,,,,,,,,-31.51750,-31.51750,-26.13410,-31.41880,4.07040,-1.43930,-1.48080
2021-12-31,,,,1.42280,1.64870,,-3.07150,-0.03310,-3.10460,-3.10460,-3.10460,-3.10460,-3.01790,-3.07150,2.04600,2.04600,-1.55000,-1.55000,7.83420,0.00260,0.00260,,,,,,,,,,-28.78850,-28.78850,-24.11430,-28.71270,5.06780,-1.3947,-1.3952
2021-09-30,,,,1.17330,1.47740,,-2.65070,-0.00750,-2.65820,-2.65820,-2.65820,-2.65820,-2.58920,-2.65070,2.09570,2.09570,-1.20000,-1.20000,9.17670,0.00220,0.00220,,,,,,,,,,-20.20550,-20.20550,-17.35800,-20.16180,6.24010,-1.2951,-1.295
2021-06-30,,,,1.74490,1.45530,,-3.20020,0.00110,-3.19910,-3.19910,-3.19910,-3.19910,-3.13980,-3.20020,2.08380,2.08380,-1.60000,-1.60000,9.97710,0.00190,0.00190,,,,,,,,,,-21.34170,-21.34170,-18.55350,-21.30130,7.16240,-1.1985,-1.1963
2021-03-31,,,,1.14150,1.43440,,-2.57580,0.30660,-2.26930,-2.26930,-2.26930,-2.39030,-2.52700,-2.57580,1.88870,1.88870,-1.20000,-1.20000,23.96300,0.00160,0.00160,,,,,,,,,,-12.71150,-12.71150,-12.00750,-12.69120,8.57970,-1.54790,-1.57170
2020-12-31,,,,1.14340,1.11090,,-2.25430,0.00360,-2.25080,-2.25080,-2.25080,-2.25080,-2.18310,-2.25430,0.95960,0.95960,0.20000,0.20000,8.31870,0.04490,0.04700,,,,,,,,,,-31.39430,-31.39430,-25.67900,-29.98450,4.21110,-3.9378,-4.0075
2020-09-30,,,,1.76930,1.48610,,-3.25550,-0.00260,-3.25810,-3.25810,-3.25810,-3.65360,-3.23770,-3.25550,1.19450,1.19450,-3.00000,-3.00000,3.41730,0.09180,0.10110,,,,,,,,,,-97.69380,-97.69380,-60.77150,-88.72580,2.66630,1.6151,1.6366
2020-06-30,,,,1.48700,1.40420,,-2.89130,-0.00260,-2.89390,-2.89390,-2.89390,-2.89390,-2.84870,-2.89130,0.73680,0.73680,-4.00000,-4.00000,1.83450,0.25650,0.34510,,,,,,,,,,-296.23570,-296.23610,-101.09060,-220.23980,1.18860,-3.5094,-3.5009
2020-03-31,,,,1.51810,1.58270,,-3.10080,-0.22200,-3.32280,-3.32280,-3.32280,-3.32280,-2.83480,-3.10080,0.57550,0.57550,-5.80000,-5.80000,2.43250,,0.01520,,,,,,,,,,-131.75060,-131.75050,-75.53720,-131.75050,3.72170,-5.36690,-5.40570
2019-12-31,,,,2.02830,1.10240,,-3.13070,-1.67860,-4.80930,-4.80930,-4.80930,-9.02910,-1.19900,-3.13070,0.37500,0.37500,-24.00000,-24.00000,3.15280,,0.06260,,,,,,,,,,-101.02140,-101.02140,-67.01670,-101.02140,11.30670,-4.9164,-5.0186
2019-09-30,,,,1.46840,1.17210,,-2.64050,-0.77300,-3.41360,-3.41360,-3.41360,-3.41360,-1.89220,-2.64050,0.37150,0.37150,-9.20000,-9.20000,1.60540,,0.42060,,,,,,,,,,-243.34880,-243.34890,-94.41550,-243.34890,3.73220,-6.6748,-6.6748
2019-06-30,,,,1.30480,1.02040,,-2.32520,-0.00920,-2.33440,-2.33440,-2.33440,-2.33440,-2.30510,-2.32520,0.37120,0.37120,-6.20000,-6.20000,2.16040,,,,,,,,,,,,-127.95860,-127.95850,-73.16150,-127.95860,4.91530,-4.467,-4.467
2019-03-31,,,,1.77350,0.97370,,-2.74720,-0.00150,-2.74870,-2.74870,-2.74870,-2.74870,-2.72760,-2.74720,0.37120,0.37120,-7.40000,-7.40000,5.24180,,,,,,,,,,,,-72.30200,-72.30210,-59.27870,-72.30210,10.24310,-6.84540,-6.85950
2018-12-31,,,,1.05100,0.95180,,-2.00280,-0.36280,-2.36560,-2.36560,-2.36560,-2.36560,-1.63690,-2.00280,0.22530,0.22530,-5.60000,-5.60000,7.13080,,,,,,,,,,,,-37.86060,-37.86060,-32.75200,-37.86060,16.83470,-4.6635,-4.5982
2018-09-30,,,,1.16290,0.90510,,-2.35550,-0.40310,-2.75860,-2.75860,-2.75860,-2.75860,-1.95400,-2.35550,0.19640,0.19640,-14.00000,-14.00000,0.57080,,-1.48860,,,,,,,,,,602.82350,602.82240,-213.52630,602.82240,-2.31820,-7.4501,-7.9593
2018-06-30,,,,0.83980,0.98330,,-1.82310,-0.02370,-1.84680,-1.84680,-1.84680,-1.84680,-1.80820,-1.82310,0.19620,0.19620,-9.40000,-9.40000,2.56510,,0.18220,,,,,,,,,,-95.16000,-95.16000,-60.63620,-95.16000,9.89400,-9.5816,-9.5816
2018-03-31,0.00620,,0.00620,1.66880,1.17500,,-2.83760,0.01230,-2.82530,-2.82530,-2.82530,-2.82530,-2.82230,-2.83760,0.19620,0.19620,-14.40000,-14.40000,4.02680,,,100.00000,-45960.77000,-45960.77000,-45761.31000,-45761.31000,0.00170,,0.52460,171.57430,-99.83840,-99.83850,-76.56500,-99.83850,14.42710,-12.50010,-12.50010
