Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,17.51500,8.63000,-26.14500,2.68800,-23.45700,0.40500,-23.86200,-23.86200,-23.86200,-27.72700,-26.14500,114.94800,114.94800,-0.21000,-0.21000,10.45040,-12.36600,-12.36600,-11.02830,-12.36600,1.67600,-0.1783,-0.1855
2023-06-30,19.41100,6.57600,-25.98700,2.82500,-23.16200,0.11800,-23.28000,-23.28000,-23.28000,-27.55700,-25.98700,114.75900,114.75900,-0.20000,-0.20000,15.20160,-10.85750,-10.85750,-10.14700,-10.85750,1.86780,-0.0408,-0.0424
2023-03-31,13.13500,6.51400,-19.64900,1.69900,-17.95000,0.02500,-17.97500,-17.97500,-17.97500,-19.92500,-19.64900,71.65500,71.65500,-0.25000,-0.25000,22.37370,-7.60520,-7.60520,-7.26690,-7.60520,2.06010,-0.28340,-0.28340
2022-12-31,8.36000,4.59600,-12.95600,0.90100,-12.05500,-0.18000,-11.87500,-11.87500,-11.87500,-13.36200,-12.95600,,,,0.00000,7.15520,10.31350,-13.99780,-12.13650,-13.99780,8.05880,3.4861,3.4947
2022-09-30,9.16000,3.53300,-12.69300,0.34900,-12.34400,0.07300,-12.41700,-12.41700,-12.41700,-12.89700,-12.69300,9.78000,9.78000,-1.27000,-1.27000,,,,,,,-0.9834,-0.9907
2022-06-30,10.18100,3.77900,-13.96000,0.07600,-13.88400,0.06400,-13.94800,-13.94800,-15.46300,-14.03100,-13.96000,9.43500,9.43500,-1.64000,-1.64000,,,,,,,-1.0111,-1.0053
2022-03-31,8.49200,4.46000,-12.95200,-0.06900,-13.02100,0.06000,-13.08100,-13.08100,-13.08100,-12.89900,-12.95200,9.06300,9.06300,-1.44000,-1.44000,,,,,,,-1.49160,-1.49870
2021-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,0,0
