Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,0.36000,0.18400,0.17600,0.37900,1.74800,2.12700,-1.95100,0.00400,-1.94700,-1.94700,-1.94700,-1.94700,-1.91600,-1.95100,0.34790,0.34790,-5.64230,-5.64230,3.20700,0.01570,0.01920,48.88890,-541.94450,-541.94450,-540.83330,-540.83330,0.09310,0.26170,4.33740,20.75000,-70.64560,-70.64590,-50.33610,-69.53570,10.09000,-0.1778,-0.4173
2023-06-30,0.30500,0.16300,0.14200,0.38100,1.76100,2.14200,-2.00000,0.00700,-1.99300,-1.99300,-1.99300,-1.99300,-1.96700,-2.00000,0.23830,0.23830,-8.40340,-8.40340,3.49950,,,46.55740,-655.73770,-655.73770,-653.44260,-653.44260,0.07900,0.21310,6.93180,12.98360,-70.49850,-70.49880,-51.59200,-70.49880,11.44990,-0.0466,-0.127
2023-03-31,0.23300,0.14100,0.09200,0.38700,1.75000,2.13700,-2.04500,0.00800,-2.03700,-2.03700,-2.03700,-2.03700,-2.00900,-2.04500,0.12820,0.12820,-15.84630,-15.84630,3.99510,,,39.48500,-877.68230,-877.68230,-874.24890,-874.24890,0.05020,0.17300,5.06520,17.76820,-58.24990,-58.24990,-43.85360,-58.24990,19.92440,-15.71780,-15.72560
2022-12-31,0.29700,0.18100,0.11600,0.46000,1.80600,2.26600,-2.15000,0.00200,-2.14800,-2.14800,-2.14800,-2.14800,-2.11500,-2.15000,0.05210,0.05210,-37.69510,-37.69510,4.62160,,,39.05720,-723.90590,-723.90590,-723.23240,-723.23210,0.04380,0.21220,2.62830,34.24240,-40.68950,-40.68950,-31.67210,-40.68950,78.23870,-40.0913,-40.1519
2022-09-30,0.25000,0.12800,0.12200,0.45200,2.28900,2.74100,-2.61900,-0.02700,-2.64600,-2.64600,-2.64600,-2.64600,-2.58400,-2.61900,0.05090,0.05090,-51.98080,-51.98080,2.81870,,,48.80000,-1047.60000,-1047.60000,-1058.40000,-1058.40000,0.05030,0.13450,2.80900,32.04000,-86.55550,-86.55550,-53.23940,-86.55540,60.09770,-43.0484,-43.3824
2022-06-30,0.27700,0.14100,0.13600,0.43100,2.27700,2.70800,-2.57200,0.00300,-2.56900,-2.56900,-2.56900,-2.56900,-2.52500,-2.57200,0.05090,0.05090,-50.54020,-50.54020,5.30140,,,49.09750,-928.51980,-928.51980,-927.43680,-927.43680,0.03840,0.14450,3.29760,27.29240,-46.17180,-46.17180,-35.59160,-46.17180,109.38300,-41.5977,-43.1684
2022-03-31,0.19500,0.10500,0.09000,0.51600,1.90700,2.42300,-2.33300,0.00100,-2.33200,-2.33200,-2.33200,-2.33200,-2.26700,-2.33300,0.05090,0.05090,-45.85830,-45.85830,9.50670,,0.00200,46.15390,-1196.41000,-1196.41000,-1195.89700,-1195.89700,0.02100,0.11090,3.48210,25.84620,-29.41840,-29.41850,-25.06450,-29.41850,155.85010,-39.90130,-41.19920
2021-12-31,0.16900,0.08100,0.08800,0.53000,2.05100,2.58100,-2.49300,-0.00100,-2.49400,-2.49400,-2.49400,-2.49400,-2.41900,-2.49300,0.04660,0.04660,-47.65910,-47.65910,9.60610,,0.00320,52.07100,-1475.14800,-1475.14800,-1475.73900,-1475.73900,0.01470,0.08090,2.19480,41.00590,-24.85300,-24.85300,-21.68510,-24.85300,197.48880,-48.0545,-48.5437
2021-09-30,0.18300,0.10600,0.07700,0.51400,1.81600,2.33000,-2.25300,,-2.25300,-2.25300,-2.25300,-2.25300,-2.17500,-2.25300,0.05080,0.05080,-43.21730,-43.21730,14.74830,,0.00400,42.07650,-1231.14700,-1231.14700,-1231.14700,-1231.14800,0.01330,0.10530,2.31650,38.85250,-18.32900,-18.32900,-16.42130,-18.32900,242.08520,-39.9514,-39.9499
2021-06-30,0.16000,0.11900,0.04100,0.45500,1.93500,2.39000,-2.34900,0.64900,-1.70000,-1.70000,-1.70000,-1.70000,-2.27100,-2.34900,0.05070,0.05070,-33.61340,-33.61340,20.47050,,0.00470,25.62500,-1468.12500,-1468.12500,-1062.50000,-1062.50000,0.01020,0.12280,2.16220,41.62500,-11.86820,-11.86820,-10.87300,-11.86820,282.24330,-19.4195,-19.1968
2021-03-31,0.08800,0.05000,0.03800,0.45500,1.42200,1.87700,-1.83900,0.01800,-1.82100,-1.82100,-1.82100,-1.82100,-1.76600,-1.83900,0.03390,0.03390,-52.82110,-52.82110,33.50200,0.04010,0.04680,43.18180,-2089.77300,-2089.77300,-2069.31800,-2069.31800,0.00500,0.05520,3.25930,27.61360,-11.49040,-11.49040,-10.32430,-11.02970,312.81170,-59.45600,-61.31490
