Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,33.31900,102.40900,-69.09000,17.15200,24.40500,41.55700,-110.64700,10.10100,-100.54600,-20.44300,-80.10300,-80.10300,-80.10300,-110.64700,-110.64700,170.83620,170.83620,-0.46900,-0.46900,3.84220,0.00100,0.00530,-207.35910,-332.08380,-332.08380,-301.76780,-240.41240,0.07180,0.47170,3.40750,26.41200,-22.04040,-22.04040,-17.25920,-22.01850,2.12480,0,0
2023-06-30,73.85300,143.92800,-70.07500,17.85700,28.80600,46.66300,-116.73800,0.61300,-116.12500,-5.45600,-110.66900,-110.66900,-110.66900,-116.73800,-116.73800,169.86700,169.86700,-0.65100,-0.65100,3.92230,0.00120,0.00570,-94.88440,-158.06810,-158.06810,-157.23800,-149.85040,0.13720,0.52890,7.31360,12.30580,-25.97020,-25.97020,-20.55330,-25.93890,2.50610,0,0
2023-03-31,55.23200,102.77800,-47.54600,19.05800,19.06200,38.12000,-85.66600,-1.04100,-86.70700,-2.34100,-84.36600,-84.36600,-84.36600,-85.66600,-85.66600,166.83720,166.83720,-0.50550,-0.50550,6.27520,0.00130,0.00560,-86.08420,-155.10210,-155.10210,-156.98690,-152.74840,0.08720,0.33110,,,-15.39180,-15.39180,-13.31320,-15.37230,3.25460,0.00000,
2022-12-31,41.67000,111.68700,-70.01700,30.86500,21.36000,52.22500,-122.24190,4.41200,-117.83000,-26.85100,-90.97900,-90.97900,-90.97900,-122.24190,-122.24200,170.67400,171.85900,-0.52600,-0.52600,7.38430,0.00240,0.00620,-168.02720,-293.35700,-293.35700,-282.76920,-218.33200,0.06080,0.52770,,,-14.97190,-14.97190,-13.28240,-14.93650,3.65180,-1.4314,-1.5117
2022-09-30,145.54500,112.91100,32.63400,17.64200,23.82300,41.46500,-8.83100,14.07100,5.24000,-1.06700,6.30700,6.30700,6.30700,-8.83100,-8.83100,170.72500,172.03600,0.03700,0.03700,7.77290,0.00280,0.00670,22.42190,-6.06750,-6.06750,3.60030,4.33340,0.18650,0.60440,,,0.91820,0.91820,0.80810,0.91550,4.04780,0,0
2022-06-30,245.89500,107.56400,138.33100,15.57700,25.30700,40.88400,97.44700,17.59300,115.04000,24.94800,90.09200,90.09200,90.09200,97.44700,97.44700,172.31000,172.37900,0.52350,0.52200,3.85300,0.00250,0.00580,56.25610,39.62950,39.62950,46.78420,36.63840,0.26590,0.44300,,,12.83440,12.83440,9.74130,12.80220,4.09300,0,0
2022-03-31,201.77200,78.31000,123.46200,15.17200,22.80700,37.97900,85.48300,0.56000,86.04300,20.94900,65.09400,65.09400,65.09400,85.48300,85.48300,172.01960,172.01960,0.37800,0.37800,2.63080,0.00330,0.00710,61.18890,42.36610,42.36610,42.64370,32.26120,0.20460,0.41600,,,10.39280,10.39280,6.60190,10.35800,3.64090,0.00000,
2021-12-31,349.01300,112.57600,236.43700,19.04900,25.93000,44.97900,191.45800,19.59900,211.05700,7.81100,203.24800,203.24800,203.24800,191.45800,191.45800,168.11120,171.74380,1.22550,1.19900,2.52910,0.00470,0.00900,67.74450,54.85700,54.85700,60.47250,58.23510,0.39490,0.88310,6017.46600,0.01500,37.44820,37.44820,22.99640,37.27260,3.15870,1.3147,1.2804
2021-09-30,204.49100,89.38200,115.10900,14.39700,28.81200,43.20900,71.90000,0.61500,72.51500,0.00100,72.51400,72.51400,72.51400,71.90000,71.90000,174.36100,176.81900,0.41550,0.40950,2.65560,0.00500,0.01050,56.29050,35.16050,35.16050,35.46120,35.46070,0.33540,0.69120,1597.58600,0.05630,18.97170,18.97170,11.89380,18.87750,2.23850,0,0
2021-06-30,167.54300,101.38900,66.15400,9.90800,30.61500,40.52300,25.63100,12.36100,37.99200,0.05200,37.94000,37.94000,37.94000,25.63100,25.63100,168.21500,174.77900,0.22500,0.21700,2.39670,0.00660,0.01640,39.48480,15.29820,15.29820,22.67600,22.64490,0.33000,1.11500,2888.67200,0.03120,13.19160,13.19160,7.47380,13.10430,1.67910,0,0
