Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-03-31,11.59400,4.66900,6.92500,14.87800,15.80900,-4.16200,35.45400,-28.52900,-4.18500,-32.71400,0.29500,-33.00900,-33.00900,-33.35200,-25.08500,-28.52900,286.59700,286.59700,-0.12000,-0.12000,8.83730,0.35490,0.55080,59.72920,-246.06690,-246.06690,-282.16320,-287.66600,0.04030,1.69280,53.16630,-21.52080,-23.89550,-11.48420,-13.69540,0.48350,-0.07660,-0.07690
2023-12-31,17.14700,3.91100,13.23600,12.71300,12.15600,,25.67500,-12.43900,-5.33200,-17.77100,1.60700,-19.37800,-19.37800,-20.82300,-9.23600,-12.43900,229.26500,229.26500,-0.07000,-0.07000,4.68740,0.74960,2.99750,77.19130,-72.54330,-72.54330,-103.63910,-121.43810,0.11350,4.23380,21.25740,-138.60260,-68.79440,-12.82280,-17.22800,0.11070,-0.073,-0.0734
2023-09-30,13.26800,3.59000,9.67800,12.80600,11.40200,,24.20800,-14.53000,-4.10600,-18.63600,1.56100,-20.19700,-20.19700,-20.84400,-9.79900,-14.53000,242.02230,242.02230,-0.09000,-0.09000,5.10900,0.76270,3.21920,72.94240,-109.51160,-109.51160,-140.45830,-157.09980,0.09210,3.93010,22.90020,-174.94120,-77.88450,-14.02470,-18.48290,0.10520,-0.0724,-0.0723
2023-06-30,8.75100,1.83000,6.92100,11.73600,11.45500,,23.35700,-16.43600,-5.07900,-21.51500,0.41700,-21.93200,-21.93200,-21.93200,-14.92900,-16.43600,220.77210,220.77210,-0.10000,-0.10000,4.70100,0.63160,1.71810,79.08810,-187.81850,-187.81850,-245.85760,-250.62280,0.05550,2.47760,36.32500,-158.38820,-56.54180,-13.91820,-20.83270,0.16690,-0.0815,-0.0828
2023-03-31,6.70700,1.97600,4.73100,14.18400,12.16500,,29.93400,-25.20300,-1.89800,-27.10100,0.32900,-27.43000,-27.43000,-28.11200,-23.58500,-25.20300,205.08200,205.08200,-0.14000,-0.14000,1.28290,0.85580,13.06130,70.53830,-375.77160,-375.77160,-404.07040,-419.14420,0.09210,2.52140,35.69410,121.58690,-1151.55200,-37.67700,-166.05120,0.01110,-0.07090,-0.07100
2022-12-31,9.50100,2.75500,6.74600,21.52800,14.17100,,35.69900,-28.95300,-0.64400,-29.59700,1.28400,-30.88100,-30.88100,-30.88100,-27.04200,-28.95300,157.31800,157.31800,-0.04000,-0.04000,0.45900,-1.00180,-0.96070,71.00300,-304.73630,-304.73630,-311.51460,-325.02880,0.25010,2.78300,32.33980,84.45510,84.45510,-81.29570,169.06270,-0.18280,-0.224,-0.2265
2022-09-30,11.18600,2.58300,8.60300,19.35200,16.32300,,35.67500,-27.07200,-2.12500,-29.19700,0.86400,-30.06100,-30.06100,-30.06100,-23.28400,-27.07200,197.00700,197.00700,-0.15000,-0.15000,1.10620,2.73240,-2.73970,76.90860,-242.01680,-242.01680,-261.01380,-268.73770,0.17520,4.01080,22.43970,209.09070,209.09090,-47.08730,-362.22440,-0.07270,-0.0849,-0.0849
2022-06-30,6.15200,2.48800,3.66400,18.86200,13.73200,,32.59400,-28.93000,-1.34900,-30.27900,0.38900,-30.66800,-30.66800,-30.66800,-28.99600,-28.93000,162.00420,162.00420,-0.19000,-0.19000,1.75540,0.84980,9.37090,59.55790,-470.25360,-470.25360,-492.18140,-498.50450,0.06850,6.06110,14.84880,-658.68040,-658.67720,-34.15030,-98.94180,0.02370,-0.0734,-0.0706
2022-03-31,4.29000,1.77300,2.51700,16.65000,6.58400,,23.23400,-20.71700,-4.03400,-24.75100,0.35200,-25.10300,-25.10300,-25.10300,-16.83700,-20.71700,69.60420,69.60420,-0.36000,-0.36000,0.19220,,,58.67130,-482.91370,-482.91370,-576.94640,-585.15160,0.03220,,,4473.54000,4473.55600,-18.85750,4473.54000,-0.13490,-0.21530,-0.22410
2021-12-31,8.89000,3.30000,5.59000,30.81100,10.43700,,41.16660,-35.57660,-6.22340,-41.80000,-0.77700,-41.02300,-41.02300,-41.02300,-31.27660,-35.57660,67.25600,67.25600,1.77000,1.77000,0.31310,-0.00460,-0.96380,62.87960,-400.18630,-400.18630,-470.19080,-461.45070,0.18070,4.31550,20.85490,11.95180,64.36590,-83.37490,64.66220,-0.93370,-0.2295,-0.2354
2021-09-30,4.02800,1.65700,2.37100,14.34400,5.19700,,19.54100,-17.17000,-5.42100,-22.59100,1.19000,-23.78100,-23.78100,-23.78100,-13.66100,-17.17000,67.71890,67.71890,-0.35000,-0.35000,6.05570,,,58.86300,-426.26610,-426.26610,-560.84910,-590.39230,0.03010,,,-4998.61300,-4998.59400,-17.77750,-4998.61300,0.11430,-0.2701,-0.272
2021-06-30,8.27900,1.62800,6.65100,14.02300,5.12700,,19.15000,-12.49900,-2.11000,-14.60900,0.04300,-14.65200,-14.65200,-14.65200,-12.49900,-12.49900,67.35790,67.35790,-0.22000,-0.22000,11.32670,,0.01490,80.33580,-150.97230,-150.97230,-176.45850,-176.97790,0.06180,,,-2186.28100,-2186.27400,-10.93810,-2186.28100,0.16110,-0.4288,-0.4304
2021-03-31,,,,,,-0.08140,,-0.08140,-0.00260,-0.08400,,-0.08400,-0.08400,-0.08400,-0.08140,-0.08140,3.34210,3.34210,-2.38000,-2.38000,10.09190,,0.00280,,,,,,,,,-1.68070,-1.68070,-0.06270,-1.68070,1.09000,-0.05560,-0.05560
2020-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
