Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,2505.60000,1175.70000,1329.90000,15.50000,32.70000,,260.70000,1069.20000,-51.80000,1017.40000,395.30000,622.10000,622.00010,619.50000,1281.70000,1069.20000,773.10000,773.10000,0.80000,0.80000,3.69750,0.44470,0.80090,53.07710,42.67240,42.67240,40.60510,24.72460,0.14770,1.20520,2.06890,43.50220,7.96600,8.10140,3.66640,4.42330,10.09970,1.3579,1.0182
2023-06-30,2300.70000,1147.70000,1153.00000,12.10000,31.00000,,252.30000,900.70010,-52.80000,847.90000,294.50000,553.40000,549.60000,547.50000,1109.90000,900.70010,773.10000,773.10000,0.71000,0.71000,4.49710,0.43990,0.78530,50.11520,39.14900,39.14900,36.85400,23.79710,0.13580,1.16480,1.98800,45.27190,6.90230,7.01900,3.24450,3.86620,10.29950,1.0311,0.7044
2023-03-31,2793.90000,1194.20000,1599.70000,11.90000,30.40000,,246.00000,1353.70000,-50.90000,1302.80000,480.50000,822.30000,815.90000,813.20000,1557.40000,1353.70000,773.10000,773.10000,1.05000,1.05000,4.16720,0.43300,0.76350,57.25690,48.45200,48.45200,46.63020,29.10630,0.16130,1.21630,2.10590,42.73700,9.96410,10.13050,4.70980,5.65010,10.59160,1.53300,1.22510
2022-12-31,2820.30100,1206.80000,1613.50000,11.20000,33.60000,,243.50100,1370.00000,-1.90000,1368.10000,459.10000,908.99980,905.09970,902.49990,1568.70000,1370.00000,773.10000,773.10000,1.16000,1.16000,4.19820,0.43420,0.76730,57.21020,48.57640,48.57640,48.50900,32.00010,0.16320,1.19030,1.91360,47.03120,11.10970,11.29650,5.23860,6.28620,10.53790,1.3994,1.0231
2022-09-30,2156.90000,1137.90000,1019.00000,9.60000,30.20000,,231.80000,787.20000,-37.70000,749.50000,228.50000,521.00000,520.90000,519.00000,979.20000,787.20000,773.10000,773.10000,0.67000,0.67000,3.34000,0.45040,0.85870,47.24370,36.49680,36.49680,34.74900,24.06230,0.12630,1.08030,1.86790,48.18170,6.82880,6.95390,3.04920,3.75330,9.86680,0.7632,0.4684
2022-06-30,2306.90000,1246.70000,1060.20000,11.80000,30.90000,,251.70000,808.49990,-77.00000,731.50000,296.40000,435.10000,434.20000,432.30000,1017.50000,808.49990,773.10000,773.10000,0.56000,0.56000,3.29410,0.44840,0.85200,45.95780,35.04700,35.04700,31.70920,18.73940,0.13470,1.16340,2.01230,44.72500,5.64850,5.74950,2.53600,3.11560,9.94310,0.4008,0.1105
2022-03-31,2763.80000,1057.70000,1706.10000,9.10000,30.30000,,236.00000,1470.10000,-71.40000,1398.70000,612.10000,786.60000,787.80000,784.70000,1666.70000,1470.10000,773.10000,773.10000,1.02000,1.02000,3.34250,0.43190,0.79660,61.73020,53.19130,53.19130,50.60790,28.39210,0.15440,1.02700,2.20190,40.87420,9.58320,9.74540,4.40140,5.44460,10.63340,1.06160,0.79610
2021-12-31,2823.69900,1037.60000,1786.09900,16.60000,32.40000,,255.60000,1530.49900,-97.90000,1432.60000,595.39990,837.19970,836.50010,833.00010,1737.09900,1530.50000,773.10000,773.10000,1.07000,1.07000,2.72870,0.43220,0.79770,63.25390,54.20190,54.20190,50.73490,29.50030,0.15430,1.06650,1.95200,46.10760,10.19150,10.36590,4.57160,5.78660,10.61690,1.588,1.3335
2021-09-30,2680.90000,927.50000,1753.40000,10.90000,31.30000,,245.60000,1507.80000,-89.30000,1418.50000,548.60000,869.90000,871.20000,867.60000,1711.20000,1507.80000,773.10000,773.10000,1.12000,1.12000,3.29260,0.44540,0.80290,65.40340,56.24230,56.24230,52.91130,32.36230,0.14800,1.01640,1.69700,53.03520,10.68510,10.87040,4.81050,5.92650,10.54660,1.5787,1.2642
2021-06-30,2897.00000,985.50000,1911.50000,9.50000,31.40000,,236.30000,1675.20000,-96.20000,1579.00000,647.70000,931.30000,936.40000,932.70000,1870.60000,1675.20000,773.10000,773.10000,1.21000,1.21000,3.79550,0.45090,0.82100,65.98210,57.82530,57.82530,54.50470,32.19540,0.16370,1.10250,1.92290,46.80500,11.74490,11.95500,5.29180,6.44960,10.31300,1.3732,1.0889
