Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-03-31,2794.62800,844.75900,1949.86900,917.72300,-294.50300,1711.88700,237.98220,-140.45200,97.53000,20.99400,76.53600,76.53600,75.28100,838.39420,237.98220,213.14370,213.87310,0.35000,0.35000,0.69110,0.62520,1.94860,69.77200,8.51570,8.51570,3.48990,2.69380,0.04530,0.50210,2.17390,41.40020,0.52940,0.53900,0.12420,0.19680,68.33670,2.43650,-2.86470
2023-12-31,2724.80600,825.82410,1898.98200,1083.00700,-77.14200,1642.42590,256.55590,-241.62600,14.93000,-973.35300,988.28300,988.28300,987.60190,832.49490,256.55540,211.56990,212.37650,4.67000,4.65000,0.57230,0.60950,1.78020,69.69240,9.41560,9.41550,0.54790,36.24490,0.04560,0.51240,1.95540,46.02570,6.75860,6.87790,1.65530,2.61780,69.26560,4.997,-0.1307
2023-09-30,3595.52200,1016.86700,2578.65500,988.47400,-6.92500,1435.27200,1143.38300,-246.67200,896.71100,226.99700,669.71400,669.71400,666.75500,1695.08000,1143.38300,211.45920,212.23810,3.15000,3.14000,0.91130,0.64090,1.99250,71.71850,31.80020,31.80020,24.93970,18.54400,0.05940,0.65850,2.09930,42.87180,4.89150,4.98230,1.10600,1.74050,65.34680,6.6185,1.6786
2023-06-30,2846.02600,790.25300,2055.77300,878.25700,47.34900,1299.84600,755.92720,-229.11700,526.81000,134.79600,392.01400,392.01400,391.24400,1319.54600,755.92720,211.44920,212.20150,1.85000,1.84000,0.79790,0.64530,2.04070,72.23310,26.56080,26.56080,18.51040,13.74700,0.04770,0.52720,1.99020,45.22090,2.96150,3.01770,0.65650,1.04010,63.21730,4.0819,-1.3316
2023-03-31,2981.05900,1136.67200,1844.38700,854.19600,-74.16600,1382.27800,462.10910,-228.78500,233.32400,-78.97500,312.29900,312.29900,310.93500,1015.33300,462.10910,211.35070,212.14650,1.47000,1.47000,0.90400,0.65010,2.09530,61.87020,15.50150,15.50150,7.82690,10.43040,0.05040,0.80580,2.40280,37.45620,2.39160,2.44180,0.52750,0.82990,62.27090,4.52300,-1.01870
2022-12-31,3272.50100,1353.38100,1919.12000,1016.28300,-29.95500,1470.24100,448.87870,-281.17000,167.70800,70.05600,97.65210,97.65210,106.47400,971.49380,448.87870,204.45030,205.54760,0.49000,0.49000,0.64290,0.64390,2.04830,58.64380,13.71670,13.71670,5.12480,3.25360,0.05580,1.01690,2.18860,41.12240,0.75310,0.76970,0.16670,0.26620,61.86700,3.7339,-2.0426
2022-09-30,4218.61500,1781.87700,2436.73800,1022.90800,-5.83700,1482.03300,954.70530,-214.71100,739.99400,184.11200,555.88200,555.88200,560.58900,1508.50700,954.70530,203.44580,204.57800,2.76000,2.74000,0.89520,0.66890,2.26390,57.76160,22.63080,22.63080,17.54120,13.28850,0.07150,1.40900,2.47170,36.41210,4.59550,4.70410,0.94260,1.50930,59.92800,4.8588,-0.6912
2022-06-30,3395.19600,1222.57300,2172.62300,986.87600,-659.85600,2091.49100,81.13210,-276.76400,-195.63200,-359.64300,164.01100,164.01100,159.70300,633.35500,81.13210,203.38320,204.71220,0.79000,0.78000,0.86530,0.67500,2.27190,63.99110,2.38960,2.38960,-5.76200,4.70380,0.05870,0.99170,2.17290,41.41850,1.40050,1.43350,0.28360,0.45100,58.10020,1.3474,-5.126
2022-03-31,2877.92500,936.56400,1941.36100,901.96200,-34.36700,1375.30100,566.06030,-219.97000,346.09000,66.49700,279.59300,279.59300,276.40000,1127.79100,566.06030,202.94360,203.88850,1.36000,1.36000,0.71580,0.68970,2.42500,67.45700,19.66900,19.66900,12.02570,9.60410,0.04810,0.77640,2.36870,37.99620,2.38760,2.45260,0.46730,0.73670,57.96910,2.63850,-4.72620
2021-12-31,2722.45600,921.31990,1801.13600,987.34000,-45.76800,1459.58510,341.55100,-110.60000,230.95100,-14.43400,245.38490,245.38490,258.89790,888.17210,341.55130,200.94150,201.87300,1.29000,1.28000,0.58530,0.67970,2.31360,66.15850,12.54570,12.54570,8.48320,9.50970,0.04580,0.77030,1.98670,45.30180,2.10860,2.16610,0.41270,0.67140,57.76080,1.4416,-9.9318
