Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,3.79600,1.07900,2.71700,3.42100,14.13500,17.55600,-14.83900,-0.79500,-15.63400,-15.63400,-15.63400,-15.63400,-14.56700,-14.83900,38.76100,38.76100,-0.41000,-0.41000,9.52780,0.43770,0.77850,71.57530,-390.91150,-390.91150,-411.85460,-411.85460,0.03580,0.15150,0.90920,98.98580,-31.81130,-31.81130,-14.73500,-17.88620,1.37050,-0.3456,-0.3457
2023-06-30,1.63800,0.35400,1.28400,2.93400,12.09600,15.03000,-13.74600,-0.40800,-14.15400,-14.15400,-14.15400,-14.15400,-13.63700,-13.74600,38.69260,38.69260,-0.36000,-0.36000,17.11740,0.37310,0.59500,78.38830,-839.19410,-839.19410,-864.10250,-864.10250,0.01430,0.06070,1.01740,88.46150,-22.31540,-22.31540,-12.39720,-13.99060,1.76930,-0.3555,-0.3555
2023-03-31,2.06300,0.60500,1.45800,2.11600,10.89600,13.01200,-11.55400,0.34400,-11.21000,-11.21000,-11.21000,-11.21000,-11.44900,-11.55400,37.80100,37.80100,-0.30000,-0.30000,16.37580,0.32950,0.49140,70.67380,-560.05820,-560.05820,-543.38350,-543.38350,0.01620,0.16710,0.68680,131.05190,-14.78760,-14.78760,-8.80110,-9.91520,2.11930,-0.43630,-0.43630
2022-12-31,,,,2.32600,7.17500,,-9.50100,0.25300,-9.24800,-9.24800,-9.24800,-9.24800,-9.38100,-9.50100,28.35900,28.35900,-0.30000,-0.30000,16.62730,0.33690,0.50800,,,,,,,,,,-12.76770,-12.76770,-7.44640,-8.46680,2.11430,-0.3894,-0.3893
2022-09-30,,,,3.71800,6.27700,,-9.99500,-0.16700,-10.16200,-10.16200,-10.16200,-10.16200,-9.87700,-9.99500,27.40100,27.40100,-0.37000,-0.37000,2.74620,,0.31760,,,,,,,,,,-32.66470,-32.66470,-20.99590,-32.66470,1.13530,-0.2987,-0.2993
2022-06-30,,,,5.14200,4.27900,,-9.42100,-0.27600,-9.69700,-9.69700,-9.69700,-9.69700,-9.29300,-9.42100,27.37850,27.37850,-0.35000,-0.35000,3.72300,0.05740,0.30440,,,,,,,,,,-23.96870,-23.96870,-16.39060,-22.59320,1.47680,-0.2619,-0.2619
2022-03-31,,,,4.34700,2.89300,,-7.24000,-0.49100,-7.73100,-7.73100,-7.73100,-7.73100,-7.13800,-7.24000,27.36800,27.36800,-0.28000,-0.28000,4.81310,0.09050,0.29840,,,,,,,,,,-15.65200,-15.65200,-11.22180,-14.23600,1.80460,-0.26930,-0.26950
2021-12-31,,,,4.52900,2.19200,,-6.72100,-0.59700,-7.31800,-7.31800,-7.31800,-7.31800,-6.61000,-6.72100,27.35200,27.35200,-0.26000,-0.26000,5.27250,0.11520,0.30390,,,,,,,,,,-12.95910,-12.95910,-9.25900,-11.46590,2.06340,-0.2596,-0.2596
2021-09-30,,,,3.69400,2.21100,,-5.90500,-0.64700,-6.55200,-6.55200,-6.55200,-6.55200,-5.79300,-5.90500,27.35500,27.35500,-0.24000,-0.24000,6.08730,0.13410,0.30980,,,,,,,,,,-10.38190,-10.38190,-7.48530,-8.98930,2.30710,-0.1889,-0.1892
2021-06-30,,,,3.80700,2.64900,,-6.45600,-0.60600,-7.06200,-7.06200,-7.06200,-7.06200,-6.34700,-6.45600,27.35500,27.35500,-0.26000,-0.26000,7.78030,0.14970,0.28170,,,,,,,,,,-10.22840,-10.22840,-7.54370,-8.69720,2.52400,-0.2291,-0.2291
