Date,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,2.90900,2.10100,-20.59500,-25.60500,0.11600,-25.48900,,-25.48900,-25.48900,-25.48900,-25.60500,-25.60500,35.65800,35.65800,-0.71000,-0.71000,0.03050,0.70030,2.33660,-2089.18900,-2089.18800,-422.86030,-626.15120,0.45390,-0.08460,-0.08460
2020-12-31,4.90290,7.15660,-34.16390,-46.22330,-0.84010,-47.06340,,-46.99080,-46.99080,-46.99080,-46.22190,-46.22330,34.27100,34.27100,-1.46300,-1.46280,0.06350,-0.01270,-0.01820,107.35600,107.35600,-1597.78300,108.71710,-1.01860,-0.0117,-0.0117
2020-09-30,4.33170,3.75370,2.93620,-5.14920,-0.01250,-5.16170,,-5.16170,-5.16170,-5.16170,-5.14810,-5.14920,34.14000,34.14000,-0.15000,-0.15000,0.25610,0.43370,0.76580,-161.24250,-161.24250,-85.57530,-91.31610,1.19080,-0.0345,-0.0345
2020-06-30,1.39040,0.52570,2.02090,0.10480,-0.00250,0.10230,,0.10230,0.10230,0.10230,0.10480,0.10480,33.81900,36.65600,0.00300,0.00280,0.12380,0.39360,0.64900,2.82070,2.82070,1.62950,1.71050,1.33510,0.007,0.007
2020-03-31,,,-0.11930,-0.11930,0.46510,0.34580,0.07260,0.27320,0.27320,0.27320,-0.11930,-0.11930,2.84400,2.84400,0.10000,0.10000,0.25530,0.36610,0.57750,7.23620,7.23620,4.35560,4.58700,1.39020,-0.02690,-0.02690
2019-12-31,,,-0.19100,-0.19100,0.17230,-0.01870,-0.00390,-0.01480,-0.01480,-0.01480,-0.19100,-0.19100,2.78300,2.78300,-0.01000,-0.01000,0.11160,0.28080,0.39040,-0.29510,-0.29510,-0.04600,-0.21220,1.75810,-0.0953,-0.0953
2019-09-30,,,-0.18330,-0.18330,0.25820,0.07490,0.01570,0.05920,0.05920,0.05920,-0.18330,-0.18330,2.80100,2.80100,-0.04000,-0.04000,0.32420,0.26380,0.35840,1.18390,1.18390,0.14200,0.87150,1.77940,-0.0183,-0.0183
2019-06-30,,,-0.17570,-0.17570,0.39240,0.21670,0.04070,0.17600,0.17600,0.17600,-0.17570,-0.17570,2.79400,2.79400,-0.03000,-0.03000,0.07920,0.24090,0.31740,3.52040,3.52040,0.35130,2.67230,1.78510,-0.062,-0.062
2019-03-31,,,-0.16320,-0.16320,0.38290,0.21970,0.03170,0.18800,0.18800,0.18800,-0.16320,-0.16320,2.72500,2.72500,-0.03000,-0.03000,0.10260,0.22920,0.29730,3.75930,3.75930,0.26210,2.89770,1.78960,-0.10920,-0.10920
2018-12-31,,,-0.32210,-0.32210,0.31950,-0.00260,-0.03170,0.02910,0.02910,0.02910,-0.32210,-0.32210,2.61500,2.61500,-0.10000,-0.10000,0.05320,0.12130,0.13800,0.58280,0.58280,0.04120,0.51210,1.83490,-0.0276,-0.0276
2018-09-30,,,-0.22020,-0.22020,0.28330,0.06310,0.03500,0.02810,0.02810,0.02810,-0.22020,-0.22020,2.62300,2.62300,-0.06000,-0.06000,0.32970,,,0.56170,0.56170,0.04020,0.56170,1.89540,-0.0249,-0.0249
2018-06-30,,,-0.27180,-0.27180,0.27420,0.00230,0.00890,-0.00660,-0.00660,-0.00660,-0.27180,-0.27180,2.60600,2.60600,-0.06000,-0.06000,0.99350,,,-0.13200,-0.13200,-0.00950,-0.13200,1.90620,-0.0522,-0.0522
2018-03-31,,,-0.19240,-0.19240,0.21200,0.01960,0.00410,0.01550,0.01550,0.01550,-0.19240,-0.19240,2.59100,2.59100,-0.07000,-0.07000,5.14400,,,0.30960,0.30960,0.02230,0.30960,1.91720,-0.07630,-0.07630
2017-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
