Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,3.71500,1.04000,2.67500,1.55200,5.18700,,6.73900,-4.06400,-2.35400,-6.41800,,-6.41800,-6.41800,,-8.65700,-2.23600,-4.06400,4.90500,4.90500,-1.76000,-1.76000,1.13700,1.49080,-3.03740,72.00540,-109.39430,-109.39430,-172.75910,-233.02830,0.17890,6.59860,13.63930,138.64680,60.82260,-30.90330,-68.05220,-0.94140,-0.3622,-0.3771
2023-06-30,2.96000,0.80400,2.15600,1.53700,5.24700,,6.78400,-4.62800,-2.22800,-6.85600,-0.10000,-6.75600,-6.75600,,-8.99400,-2.86300,-4.62800,4.88700,4.88700,-1.84000,-1.84000,1.42150,0.94030,15.75790,72.83780,-156.35130,-156.35130,-231.62160,-303.85140,0.13090,4.58200,19.64190,-893.63670,123.46490,-29.88060,-53.32700,0.15470,-1.0034,-1.0232
2023-03-31,2.52900,0.84700,1.68200,1.64400,6.80800,-0.45700,8.90900,-7.22700,-1.10300,-8.33000,0.02000,-8.35000,-8.35000,,-10.58900,-6.02000,-7.22700,4.68680,4.68680,-2.27950,-2.27950,1.88150,0.59690,1.48100,66.50850,-285.76510,-285.76510,-329.37920,-418.70300,0.10180,2.71640,33.13170,-126.13300,-9597.60800,-33.60700,-50.84020,1.35440,-1.05680,-1.06210
2022-12-31,2.51000,0.97300,1.53700,1.86100,7.67500,,9.53600,-7.99900,-1.15900,-9.15800,-0.05200,-9.10600,-9.10600,,-11.34400,-10.30100,-7.99900,3.87830,3.87830,-2.06790,-2.06790,1.50590,0.63940,1.77290,61.23510,-318.68520,-318.68520,-364.86060,-451.95230,0.09740,1.76020,51.13150,-160.40160,784.32430,-35.35350,-57.84530,1.25380,-0.6273,-0.6778
2022-09-30,2.84300,1.43600,1.40700,2.83300,8.70300,-0.93400,12.47000,-11.06300,-1.68100,-12.74400,0.02000,-12.76400,-12.76400,,-15.00300,-6.29500,-11.06300,4.05600,4.05600,-3.70000,-3.70000,2.53540,0.41130,0.69870,49.49000,-389.13120,-389.13120,-448.25890,-527.71720,0.09270,0.56840,158.34680,-96.66050,-210.55750,-41.63350,-56.90340,2.94320,-1.4687,-1.4996
2022-06-30,3.90300,2.20600,1.69700,2.85200,10.75500,,13.60700,-11.91000,-3.12800,-15.03800,0.02000,-15.05800,-15.05800,,-17.29600,-10.46400,-11.91000,3.48100,3.48100,-4.97000,-4.97000,2.71600,0.23920,0.31440,43.47940,-305.14990,-305.14990,-385.29340,-443.14630,0.11170,0.89740,100.28440,-76.31250,-122.59220,-43.09300,-58.06050,5.65060,-1.0467,-1.1895
2022-03-31,5.25800,2.84600,2.41200,3.42800,12.12900,,15.55700,-13.14500,-1.40000,-14.54500,0.10000,-14.64500,-14.64500,,-16.88400,-11.85700,-13.14500,3.45450,3.45450,-4.85900,-4.85900,4.46660,0.33450,0.50260,45.87300,-250.00000,-250.00000,-276.62610,-321.11070,0.08810,0.52880,170.19210,-45.64720,-60.19570,-24.53800,-30.37820,9.23910,-3.03690,-3.11070
2021-12-31,10.33200,4.08900,6.24300,4.74800,10.57400,-8.90300,24.22500,-17.98200,-1.91600,-19.89800,,-20.05100,-20.05100,,-22.28900,-16.81000,-17.98200,3.11000,3.11000,-6.95860,-6.95860,7.77430,0.44090,0.78870,60.42400,-174.04180,-174.04170,-192.58620,-215.72780,0.11030,1.12630,79.90420,-44.01490,-53.47500,-21.40330,-24.60760,13.21060,-4.8863,-5.101
2021-09-30,18.59400,5.85600,12.73800,4.56300,13.59400,-0.04900,18.20600,-5.46800,-2.41500,-7.88300,,-7.88300,-7.88300,,-10.12200,-4.44400,-5.46800,3.15310,3.15310,-3.23940,-3.23940,6.20700,0.47090,0.89000,68.50600,-29.40730,-29.40730,-42.39540,-54.43690,0.16050,1.77710,50.64380,-15.07290,-17.94240,-6.80620,-7.97520,16.37860,-4.5659,-4.9611
2021-06-30,26.48500,8.51900,17.96600,4.39900,15.21800,,19.61700,-1.65100,-2.06600,-3.71700,,-3.71700,-3.71700,,-5.95500,-0.69900,-1.65100,3.02660,3.02660,-1.97960,-1.97960,4.30980,0.44000,0.78570,67.83460,-6.23370,-6.23370,-14.03440,-22.48440,0.19860,2.55250,35.25920,-6.29650,-7.38030,-2.78690,-3.52600,18.97990,-1.1475,-1.6965
