Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2015-09-30,1216.89000,872.39700,344.49300,70.06600,-6.52300,109.73400,234.75900,1.51800,236.27700,91.39400,144.88300,144.88300,144.88300,267.90400,234.75900,31.18700,31.54800,4.65000,4.59000,4.39410,,28.30930,19.29170,19.29170,19.41650,11.90600,0.41280,49.78300,32.32710,2.78400,6.03310,6.08870,4.91480,6.03310,76.98800,5.9323,3.797
2015-06-30,1197.78300,862.65900,335.12400,70.21200,-5.05600,107.70790,227.41600,1.74200,229.15800,88.95400,140.20400,140.20400,140.20400,259.85600,227.41600,31.12000,31.52600,4.51000,4.45000,3.78990,,27.97870,18.98640,18.98640,19.13190,11.70530,0.42680,52.19060,35.68870,2.52180,6.22660,6.28780,4.99620,6.22660,72.27680,5.0409,3.2913
2015-03-31,1089.04300,789.90300,299.14000,63.06100,-7.63500,101.33900,197.80100,1.22300,199.02400,76.38300,122.64100,122.64100,122.64100,228.44400,197.80100,31.03600,31.59200,3.95000,3.88000,3.55330,,27.46820,18.16280,18.16280,18.27510,11.26140,0.40280,49.20900,50.70030,1.77510,5.74610,5.80580,4.53600,5.74610,68.73420,7.68290,5.80390
2014-12-31,1069.81100,784.96250,284.84830,60.92900,-6.29700,96.97620,187.87210,0.88500,188.75700,67.52300,121.23400,121.23400,121.23400,217.62210,187.87230,31.03800,31.51200,3.91000,3.84000,3.49810,,26.62610,17.56120,17.56130,17.64400,11.33230,0.42330,51.19770,20.84300,4.31800,6.02440,6.09080,4.79690,6.02440,64.85860,4.2181,1.2869
2014-09-30,1084.22200,772.21800,312.00410,71.17200,-5.43500,104.56790,207.43610,0.78500,208.22100,77.42000,130.80100,130.80100,130.80100,235.39710,207.43610,31.02000,31.54700,4.22000,4.15000,3.29780,,28.77680,19.13230,19.13230,19.20470,12.06400,0.44490,48.61300,57.21790,1.57290,6.90690,6.98790,5.36720,6.90690,61.05570,5.9749,4.1579
2014-06-30,1050.07300,763.34910,286.72390,74.87900,-4.99400,106.88200,179.84190,1.14400,180.98600,70.71600,110.27000,110.27000,110.27000,206.85090,179.84190,31.04900,31.47400,3.55000,3.50000,3.69340,,27.30510,17.12660,17.12660,17.23560,10.50120,0.46100,49.17850,51.87600,1.73490,6.29020,6.37000,4.84150,6.29020,56.51490,5.7419,3.9745
2014-03-31,904.16300,669.98300,234.18000,66.91700,-5.85900,98.53010,135.65000,0.68900,136.33900,53.27000,83.06900,83.06900,83.06900,161.40400,135.65000,31.06100,31.48600,2.67000,2.64000,3.48000,,25.90020,15.00280,15.00280,15.07900,9.18740,0.41940,44.07200,54.52680,1.65060,5.04970,5.11790,3.85350,5.04970,52.91540,5.70980,4.20970
2013-12-31,844.14710,627.91380,216.23330,55.84400,-6.38200,87.12890,129.10440,0.39000,129.49400,49.87200,79.62200,79.62200,79.62200,154.00740,129.10450,30.95700,31.28100,2.57000,2.54000,3.34440,,25.61560,15.29410,15.29410,15.34020,9.43220,0.42010,48.13810,30.50440,2.95040,5.17600,5.25090,3.96270,5.17600,49.56940,4.4836,2.4592
2013-09-30,826.90700,605.40000,221.50700,52.72600,-7.00900,84.35300,137.15400,0.76500,137.91900,54.54000,83.37900,83.37900,83.37900,161.77200,137.15400,30.89700,31.29600,2.70000,2.66000,3.36000,,26.78740,16.58640,16.58640,16.67890,10.08320,0.43260,48.39720,56.73460,1.58630,5.68850,5.77500,4.36210,5.68850,47.38140,3.8322,2.0355
2013-06-30,816.78600,591.17400,225.61200,50.95200,-4.64500,79.19400,146.41800,0.33000,146.74800,58.89500,87.85300,87.85300,87.85300,170.01500,146.41800,30.90100,31.17600,2.84000,2.82000,3.03770,,27.62190,17.92610,17.92610,17.96650,10.75590,0.45150,52.45550,54.59440,1.64850,6.42460,6.52940,4.85660,6.42460,44.28820,4.5777,3.1761
2013-03-31,726.75100,535.33400,191.41700,44.21100,-4.22600,71.37300,120.04400,0.26600,120.31000,43.72600,76.58400,76.58400,76.58400,142.98000,120.04400,31.01200,31.22900,2.47000,2.45000,3.16020,,26.33870,16.51790,16.51790,16.55450,10.53790,0.42430,46.83180,46.96290,1.91640,5.94550,6.04860,4.47160,5.94550,41.64130,4.01070,2.84210
2012-12-31,699.16100,527.37190,171.78910,43.17400,-4.28600,69.60090,102.18820,0.46200,102.65000,41.29700,61.35300,61.35300,61.35300,124.32920,102.18820,31.51300,31.78300,1.96000,1.95000,2.92530,,24.57070,14.61580,14.61580,14.68190,8.77520,0.41900,47.52810,26.47130,3.39990,4.92430,5.01260,3.67680,4.92430,40.07100,3.9835,2.1019
2012-09-30,700.52800,508.72600,191.80200,48.60600,-4.17100,74.13910,117.66300,0.54700,118.21000,45.91000,72.30000,72.30000,72.30000,139.02500,117.66300,31.64300,31.84600,2.28000,2.27000,4.12140,0.00010,27.37960,16.79630,16.79630,16.87440,10.32080,0.41060,51.05640,17.18500,5.23710,5.52910,5.62350,4.23750,5.52910,41.43270,3.882,2.3913
2012-06-30,690.93200,489.52300,201.40900,42.29500,-4.78100,67.61900,133.79000,0.37700,134.16700,52.48400,81.68300,81.68300,81.68300,154.33300,133.79000,31.69600,31.95100,2.58000,2.56000,4.13330,0.00010,29.15030,19.36370,19.36370,19.41830,11.82220,0.41920,46.60350,15.42360,5.83520,6.47650,6.59110,4.95530,6.47650,39.80140,4.4256,2.9129
2012-03-31,640.60300,465.26300,175.34000,49.33400,-3.69800,73.11600,102.22410,0.43400,102.65800,39.99400,62.66400,62.66400,62.66400,122.30810,102.22410,31.41000,31.84600,2.00000,1.97000,4.42790,0.00010,27.37110,15.95750,15.95750,16.02520,9.78200,0.41940,46.44730,14.56640,6.17860,5.35680,5.45920,4.10220,5.35680,36.92300,0.92240,-0.39210
2011-12-31,596.74900,441.06000,155.68900,37.98800,-4.63500,61.82110,93.86790,0.41400,94.28200,36.80900,57.47300,57.47300,57.47300,113.06590,93.86800,31.21700,31.77500,1.84000,1.81000,3.18310,0.00010,26.08950,15.72990,15.72990,15.79930,9.63100,0.41870,49.48500,71.13470,1.26520,5.50390,5.62200,4.03230,5.50390,33.41310,3.8001,1.9607
2011-09-30,591.85400,434.12300,157.73100,37.25400,-3.72600,59.72100,98.01000,0.44800,98.45800,38.02500,60.43300,60.43300,60.43300,116.75100,98.01000,31.33100,31.83200,1.93000,1.90000,3.79720,0.00010,26.65030,16.55980,16.55980,16.63550,10.21080,0.44060,49.51220,102.66330,0.87670,6.04670,6.18240,4.49860,6.04670,31.91880,3.6366,2.5353
2011-06-30,571.56100,424.24200,147.31900,41.96800,-2.98300,63.45600,83.86300,-2.00600,81.85700,31.20000,50.65700,50.65700,50.65700,102.36800,83.86300,31.16700,31.76100,1.63000,1.59000,3.76190,0.00010,25.77490,14.67260,14.67260,14.32170,8.86290,0.45230,50.22400,46.42310,1.93870,5.39440,5.52350,4.00900,5.39440,30.00680,3.3474,2.3649
2011-03-31,509.38400,380.89600,128.48800,32.21600,-2.95700,53.66700,74.82100,0.28700,75.10800,28.72600,46.38200,46.38200,46.38200,93.31500,74.82100,31.08200,31.71700,1.49000,1.46000,3.79650,0.00010,25.22420,14.68850,14.68850,14.74490,9.10550,0.43990,43.59080,32.93150,2.73290,5.37610,5.51640,4.00520,5.37610,27.72590,2.15360,1.32000
2010-12-31,482.52100,357.37890,125.14200,28.73300,-4.60200,51.15000,73.99200,0.31100,74.30300,27.85800,46.44500,46.44500,46.44500,91.80700,73.99210,31.23400,31.73500,1.50000,1.47000,3.30120,0.00010,25.93510,15.33450,15.33450,15.39890,9.62550,0.43020,50.34920,16.53260,5.44380,5.72780,5.88710,4.14090,5.72780,26.09490,2.9097,1.5926
2010-09-30,476.87400,344.99500,131.87900,33.52200,-3.45400,54.29500,77.58400,0.38100,77.96500,29.73700,48.22800,48.22800,48.22800,94.90300,77.58400,31.03100,31.62900,1.55000,1.52000,3.33940,0.00020,27.65490,16.26930,16.26930,16.34920,10.11340,0.46190,48.08290,32.80420,2.74360,6.33720,6.52530,4.67160,6.33720,24.59770,2.148,1.2074
2010-06-30,466.84100,341.45200,125.38900,30.14100,-3.23600,50.43000,74.95900,0.34200,75.30100,28.84000,46.46100,46.46100,46.46100,92.01200,74.95900,31.37300,31.80200,1.48000,1.46000,3.37410,0.00010,26.85900,16.05670,16.05670,16.12990,9.95220,0.46260,53.70430,123.27460,0.73010,6.19470,6.38130,4.60410,6.19470,24.03510,2.1732,1.4827
2010-03-31,409.68600,302.69100,106.99500,26.19400,-2.77100,45.69900,61.29600,0.19600,61.49200,23.64500,37.84700,37.84700,37.84700,78.03000,61.29600,31.48300,31.81400,1.20000,1.19000,3.26160,0.00010,26.11630,14.96170,14.96170,15.00950,9.23810,0.41270,47.93970,116.58680,0.77200,5.15360,5.31230,3.81230,5.15360,23.34400,1.88180,1.26250
2009-12-31,387.54390,292.53190,95.01210,25.07800,-3.60900,44.62720,50.38490,0.23000,50.61500,19.01900,31.59600,31.59600,31.59600,66.32490,50.38500,31.76600,32.10200,1.00000,0.99000,2.91180,0.00010,24.51650,13.00110,13.00110,13.06050,8.15290,0.40310,52.10760,81.36550,1.10610,4.49150,4.63610,3.28610,4.49150,22.34420,2.5145,1.3765
2009-09-30,387.58100,288.68700,98.89400,24.55500,-4.07900,44.08500,54.80900,0.05800,54.86700,20.40300,34.46400,34.46400,34.46400,70.26000,54.80900,31.62500,31.94900,1.09000,1.08000,3.08880,0.00010,25.51570,14.14130,14.14130,14.15630,8.89210,0.42140,49.28080,47.79640,1.88300,5.05570,5.22390,3.74680,5.05570,21.54970,2.0441,1.1405
2009-06-30,388.83600,287.60800,101.22800,25.79700,-2.91200,43.90600,57.32200,0.10700,57.42900,22.03600,35.39300,35.39300,35.39300,72.51900,57.32200,31.85600,32.19500,1.11000,1.10000,2.95640,0.00010,26.03360,14.74200,14.74200,14.76950,9.10230,0.44520,50.32510,43.03190,2.09150,5.45300,5.64370,4.05260,5.45300,20.50550,1.6144,0.844
2009-03-31,354.45600,271.07100,83.38500,23.71900,-3.75700,42.19600,41.18900,0.12500,41.31400,15.92200,25.39200,25.39200,25.39200,55.90900,41.18900,32.00300,32.36200,0.79000,0.78000,2.60050,0.00010,23.52480,11.62030,11.62030,11.65560,7.16370,0.41480,47.01200,105.02400,0.85690,4.01430,4.15850,2.97120,4.01430,19.87450,1.94710,1.10830
