Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,6.86700,6.86700,24.62500,4.91200,-22.67000,3.60400,-19.06600,,-19.06600,-19.06600,-19.06600,-22.18300,-22.67000,83.95010,83.95010,-0.17000,-0.17000,3.43730,,0.01080,100.00000,-330.12960,-330.12960,-277.64670,-277.64670,0.04190,0.29790,302.09700,-20.05870,-20.05870,-11.62490,-20.05870,1.13220,-0.2833,-0.3191
2023-06-30,2.67900,2.67900,19.70600,4.44500,-21.47200,3.45600,-18.01600,0.00000,-18.01600,-18.01600,-18.01600,-20.60600,-21.47200,82.70500,82.70500,-0.22000,-0.22000,3.63590,,0.00900,100.00000,-801.49320,-801.49320,-672.48980,-672.48980,0.01400,0.13090,687.37960,-16.03850,-16.03850,-9.42700,-16.03850,1.33800,-0.2288,-0.2337
2023-03-31,3.17600,3.17600,20.93100,4.90200,-22.65700,3.18200,-19.47500,0.20500,-19.68000,-19.68000,-19.68000,-21.73600,-22.65700,72.21800,72.21800,-0.27000,-0.27000,3.16480,,0.02480,100.00000,-713.38160,-713.38160,-613.19270,-619.64730,0.01950,0.17200,523.19580,-23.57480,-23.57480,-12.06710,-23.57480,1.52550,-0.03940,-0.04320
2022-12-31,7.82800,7.82800,17.59200,3.82400,-13.58800,1.50600,-12.08200,0.23100,-12.31300,-12.31300,-12.31100,-12.68400,-13.58800,65.51300,65.51300,-0.11000,-0.11000,4.13100,0.00880,0.02440,100.00000,-173.58200,-173.58200,-154.34340,-157.26880,0.04590,0.35560,253.07620,-12.01070,-12.01070,-7.22370,-11.90490,1.87360,0.3002,0.3043
2022-09-30,2.23000,2.23000,18.28600,4.93700,-20.99300,2.71300,-18.28000,,-18.28000,-18.28000,-18.28000,-20.23300,-20.99300,54.73370,54.73370,-0.25000,-0.25000,4.97510,0.00700,0.01930,100.00000,-941.39010,-941.39010,-819.73100,-819.73100,0.01470,0.12360,728.19280,-16.12730,-16.12730,-12.06390,-16.01430,2.07150,-0.3751,-0.4079
2022-06-30,2.74600,2.74600,16.14700,5.02600,-18.42700,2.07200,-16.35500,-0.00100,-16.35400,-16.35400,-16.35600,-17.56700,-18.42700,72.19500,72.19500,-0.23000,-0.23000,5.47590,0.00620,0.01700,100.00000,-671.04880,-671.04880,-595.59360,-595.63000,0.01590,0.15570,578.15000,-12.39370,-12.39370,-9.49640,-12.31730,2.41210,-0.2688,-0.2761
2022-03-31,1.44500,1.44500,16.62000,4.97200,-20.14700,2.17900,-17.96800,0.00000,-17.96800,-17.96800,-17.96800,-19.06900,-20.14700,45.04000,45.04000,-0.40000,-0.40000,5.47840,0.01180,0.03480,100.00000,-1394.25600,-1394.25600,-1243.46000,-1243.46000,0.00740,0.08850,1016.78200,-12.14640,-12.14640,-9.18090,-12.00310,2.70470,0.03850,-0.00210
2021-12-31,3.89500,3.89500,22.41900,3.52300,-22.04700,0.81300,-21.23400,0.00200,-21.23600,-21.23600,-21.23400,-20.81900,-22.04700,32.83400,32.83400,-0.64000,-0.64000,3.69330,0.02420,0.05590,100.00000,-566.03340,-566.03340,-545.16060,-545.16060,0.03090,0.18400,489.07330,-23.70300,-23.70300,-16.84800,-23.13010,2.87130,-0.4053,-0.5622
2021-09-30,3.87400,3.87400,20.69800,4.34200,-21.16600,1.12700,-20.03900,-0.00100,-20.03800,-20.03800,-20.04000,-20.07500,-21.16600,32.87400,32.87400,-0.61000,-0.61000,4.45140,0.01970,0.04540,100.00000,-546.36040,-546.36040,-517.26890,-517.29480,0.02720,0.18990,473.90550,-18.53890,-18.53890,-14.09420,-18.17340,3.61440,-0.4275,-0.4877
2021-06-30,5.37800,5.37800,19.57200,5.09500,-19.28900,2.13600,-17.15300,0.00000,-17.15300,-17.15300,-17.15300,-18.07100,-19.28900,29.82600,29.82600,-0.52000,-0.52000,4.23460,0.01660,0.03810,100.00000,-358.66490,-358.66490,-318.94760,-318.94760,0.03240,0.25730,349.75830,-13.62060,-13.62060,-10.32340,-13.39440,4.21580,-0.7384,-0.8944
2021-03-31,5.30100,5.30100,20.16400,4.30900,-19.17200,1.93400,-17.23800,0.00000,-17.23800,-17.23800,-17.23800,-18.06900,-19.17200,32.76600,32.76600,-0.53000,-0.53000,7.62280,0.03150,0.03250,100.00000,-361.66760,-361.66760,-325.18390,-325.18390,0.03120,0.29650,303.58240,-12.30800,-12.30800,-10.14350,-11.92020,4.69750,-0.43940,-0.44950
2020-12-31,5.16300,5.16300,15.68800,4.66900,-15.19400,2.71900,-12.47500,,-12.47500,-12.47500,-12.47500,-14.08100,-15.19400,26.03900,26.03900,-0.45000,-0.45000,8.11160,0.02820,0.02910,100.00000,-294.28640,-294.28630,-241.62320,-241.62320,0.02750,0.24990,360.08720,-7.99050,-7.99050,-6.64210,-7.76480,5.24450,-0.4181,-0.4364
2020-09-30,4.04000,4.04000,16.00900,4.43700,-16.40600,2.81700,-13.58900,0.00000,-13.58900,-13.58900,-13.58900,-15.24300,-16.40600,25.66000,25.66000,-0.53000,-0.53000,5.65110,0.04320,0.04520,100.00000,-406.08920,-406.08920,-336.36140,-336.36140,0.03330,0.24930,360.95790,-14.74180,-14.74180,-11.20540,-14.10440,3.59210,-0.4036,-0.428
2020-06-30,6.68500,6.68500,11.56400,4.34700,-9.22600,2.13400,-7.09200,,-7.09200,-7.09200,-7.09200,-8.25500,-9.22600,25.64800,25.64800,-0.28000,-0.28000,6.34820,0.03540,0.03670,100.00000,-138.01050,-138.01050,-106.08830,-106.08830,0.05020,0.42610,211.20720,-6.82480,-6.82480,-5.32160,-6.58290,4.05060,-0.411,-0.4515
2020-03-31,3.69600,3.69600,11.52600,4.62900,-12.45900,1.53300,-10.92600,,-10.92600,-10.92600,-10.92600,-11.55600,-12.45900,25.63000,25.63000,-0.43000,-0.43000,7.84630,0.03190,0.03290,100.00000,-337.09420,-337.09420,-295.61690,-295.61690,0.02720,0.30530,294.81330,-10.02550,-10.02550,-8.03580,-9.70610,4.24960,-0.27810,-0.28590
2019-12-31,3.61800,3.61800,11.17900,5.66400,-13.22500,2.87200,-10.35300,-0.10900,-10.24400,-10.24400,-10.24400,-11.19800,-13.22500,17.86000,17.86000,7.94000,7.94000,8.67620,0.02880,0.02960,100.00000,-365.53350,-365.53340,-286.15250,-283.13980,0.02520,0.37200,241.96510,-8.68880,-8.68880,-7.12650,-8.43860,4.61160,-1.0402,-1.1146
2019-09-30,2.03800,2.03800,11.02500,4.58900,-13.57600,2.20000,-11.37600,0.00900,-11.38500,-11.38500,-11.38500,-13.20600,-13.57600,25.40800,25.40800,-0.45000,-0.45000,10.52850,0.03650,0.03790,100.00000,-666.14320,-666.14320,-558.19430,-558.63590,0.01340,1.60980,55.90780,-9.05320,-9.05320,-7.48830,-8.72260,4.94930,-0.0775,-0.0843
2019-06-30,4.05100,4.05100,13.92900,3.75100,-13.62900,1.65000,-11.97900,0.10000,-12.07900,-12.07900,-12.07900,-13.25600,-13.62900,19.24100,19.24100,-0.63000,-0.63000,8.69240,0.03380,0.03490,100.00000,-336.43540,-336.43540,-295.70470,-298.17330,0.02410,1.24420,72.33770,-8.87950,-8.87950,-7.18580,-8.57960,5.35370,10.7533,11.1198
2019-03-31,2.23500,2.23500,10.17900,2.71100,-10.65500,1.32600,-9.32900,,-9.32900,-9.32900,-9.32900,-10.35800,-10.65500,1.00700,1.00700,-9.27000,-9.27000,5.62500,0.05880,0.06250,100.00000,-476.73380,-476.73380,-417.40500,-417.40500,0.02190,1.68300,53.47650,13.31630,-12.95860,-9.14790,-12.19640,71.49060,-11.97220,-12.36940
2018-12-31,5.08000,5.08000,4.61500,2.66900,-2.20400,0.30900,-1.89500,-0.00300,-1.89200,-1.89200,-1.89200,-2.02600,-2.20400,0.91400,0.91400,-2.02000,-2.02000,4.24030,0.09000,0.09890,100.00000,-43.38580,-43.38580,-37.30320,-37.24410,0.07440,0.70090,128.40950,3.13370,-4.26140,-2.77210,-3.87780,44.09040,-6.9553,-7.2242
2018-09-30,1.90000,1.90000,6.17000,1.28200,-5.55200,1.60100,-3.95100,0.00200,-3.95300,-3.95300,-3.95300,-5.38100,-5.55200,0.91200,0.91200,-4.34000,-4.34000,,,,100.00000,-292.21050,-292.21050,-207.94740,-208.05260,,,,,,,,,-7.8585,-8.1656
2018-06-30,0.64900,0.64900,6.21100,1.41300,-6.97500,1.15700,-5.81800,0.00100,-5.81900,-5.81900,-5.81900,-6.82400,-6.97500,0.91200,0.91200,-6.38000,-6.38000,,,,100.00000,-1074.73000,-1074.73000,-896.45610,-896.61020,,,,,,,,,3.8564,2.3673
2018-03-31,,,4.96900,1.48000,-6.44900,1.90000,-4.54900,0.02400,-4.57300,-4.57300,-4.57300,-6.30900,-6.44900,0.91200,0.91200,-5.02000,-5.02000,,,,,,,,,,,,,,,,,-5.45180,-5.73900
2017-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
