Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,25.20400,8.77100,16.43300,2.47500,2.20400,7.14600,9.28700,-20.65300,-11.36600,-0.00200,-11.36400,-11.36400,,-30.01800,17.28700,9.28700,0.98100,0.98100,-30.61000,-30.61000,0.78990,3.76000,36.84730,36.84730,-45.09600,-119.10010,0.03750,31.73680,-9.11830,-1.69120,-1.88020,129.56630,3.5813,1.5355
2023-06-30,24.84000,8.34200,16.49800,2.81800,,10.11900,6.37900,-7.62700,-1.24800,0.04600,-1.29400,-1.29400,,-6.23100,12.44300,6.37900,0.98000,0.98000,-6.40000,-6.40000,0.76090,3.18200,25.68040,25.68040,-5.02420,-25.08450,0.03690,22.33340,-0.89300,-0.19220,-0.20980,150.48980,7.9772,5.2349
2023-03-31,26.06600,8.95500,17.11100,3.07100,,10.53700,6.57400,-6.98300,-0.40900,,-0.40900,-0.40900,,-5.36500,12.64400,6.57400,0.97940,0.97940,-5.50000,-5.50000,0.75760,3.12510,25.22060,25.22060,-1.56910,-20.58240,0.03830,-91.09050,-0.27900,-0.06000,-0.06630,152.50610,3.76460,-0.47780
2022-12-31,26.95100,9.09400,17.85700,3.18500,2.61900,7.88400,9.97300,-10.80800,-0.83500,,-0.83500,-0.83500,,-5.84600,14.29600,9.97300,0.97610,0.97610,-5.96000,-5.96000,0.75340,3.05490,37.00420,37.00420,-3.09820,-21.69120,0.03940,-14.72670,-0.55880,-0.12200,-0.13500,155.82430,2.9575,9.699
2022-09-30,18.71800,6.65500,12.06300,2.49800,,7.47900,4.58400,-7.59000,-3.00600,,-3.00600,-3.00600,,-6.50400,10.46500,4.58400,0.97900,0.97900,-6.64000,-6.64000,0.75160,3.02540,24.48980,24.48980,-16.05940,-34.74730,0.02700,-26.26930,-1.99070,-0.43370,-0.48350,157.69940,18.3317,15.3926
2022-06-30,15.47900,4.73200,10.74700,1.67300,,5.39800,5.34900,-5.40200,-0.05300,,-0.05300,-0.05300,,-2.31600,9.06700,5.34900,0.97350,0.97350,-2.40000,-2.40000,0.78310,3.60970,34.55650,34.55650,-0.34240,-14.96220,0.03310,0.11300,-0.05770,-0.01130,-0.01230,95.80420,6.7511,4.7476
2022-03-31,15.49700,5.25000,10.24700,1.26400,-0.01500,5.55500,4.69200,-9.26800,-4.57600,,-4.57600,-4.57600,,-6.84400,8.99100,4.69200,0.97210,0.97210,-7.00000,-7.00000,0.78300,3.60820,30.27680,30.27680,-29.52830,-44.16340,0.03370,10.26240,-5.10770,-0.99470,-1.08200,94.38960,3.47080,3.71880
2021-12-31,15.58400,5.04500,10.53900,2.19500,-0.08800,6.14700,4.39200,-9.72500,-5.33300,-0.00400,-5.32900,-5.32900,,-7.53000,8.24100,4.39200,0.97120,0.97120,-7.80000,-7.80000,0.77570,3.45910,28.18280,28.18280,-34.22100,-48.31880,0.03350,14.08300,-5.67360,-1.14530,-1.24040,99.11530,2.6045,3.9249
2021-09-30,15.50800,5.02900,10.47900,1.75600,1.96700,3.46700,7.01200,-3.92900,3.08300,,3.08300,3.08300,,0.82800,12.91300,7.01200,0.97130,0.97130,0.90000,0.90000,0.78350,3.61930,45.21540,45.21540,19.88010,5.33920,0.03090,-10.16390,3.16590,0.61360,0.66700,103.00490,5.119,6.351
2021-06-30,15.49000,4.66000,10.83000,1.60700,,7.44600,3.38400,-6.44900,-3.06500,0.00200,-3.06700,-3.06700,,-4.60500,7.04000,3.38400,0.97080,0.97080,-4.70000,-4.70000,0.77560,3.45710,21.84640,21.84640,-19.78700,-29.72890,0.03240,9.79840,-3.26200,-0.64140,-0.70960,99.87230,4.9397,4.5742
2021-03-31,14.72800,4.88400,9.84400,1.58200,0.17600,5.12200,4.72200,-8.75600,-4.03400,,-4.03400,-4.03400,,-1.93300,8.42600,4.72200,0.97050,0.97050,-2.00000,-2.00000,0.76880,3.32480,32.06140,32.06140,-27.39000,-13.12470,0.03050,15.11090,-4.09200,-0.83510,-0.91610,104.89440,4.88310,7.94850
2020-12-31,15.29600,4.77000,10.52600,1.26400,0.04900,5.04600,5.48000,-4.30600,1.17400,,1.17600,1.17600,,1.81600,9.29300,5.48000,0.96980,0.96980,1.80000,1.80000,0.74830,2.97360,35.82630,35.82630,7.67520,11.87240,0.03130,-4.74610,1.08020,0.24030,0.26330,115.84090,1.8606,4.1508
2020-09-30,14.96400,4.82000,10.14400,1.08000,,5.29500,4.84900,-4.12900,0.72000,,0.72000,0.72000,,-2.17500,9.59400,4.84900,0.96990,0.96990,-2.20000,-2.20000,0.74180,2.87250,32.40440,32.40440,4.81150,-14.53490,0.03150,-3.07510,0.67380,0.15180,0.16780,114.22210,6.6818,5.5422
2020-06-30,15.16900,4.57300,10.59600,1.61500,,6.06100,4.53500,-4.27300,0.26200,-0.00600,0.26800,0.26800,,-3.40300,8.28100,4.53500,0.96960,0.96960,-3.50000,-3.50000,0.74820,2.97080,29.89650,29.89650,1.72720,-22.43390,0.03180,-1.20070,0.25010,0.05620,0.06050,115.12380,4.4043,4.1791
2020-03-31,15.57400,4.72300,10.85100,1.87200,-0.02600,7.29700,3.55400,-5.42300,-1.86900,0.00800,-1.87700,-1.87700,,-5.52500,8.68000,3.55400,0.96940,0.96940,-5.70000,-5.70000,0.75120,3.01990,22.82010,22.82010,-12.00080,-35.47580,0.03250,9.38550,-1.76210,-0.39170,-0.41930,114.87000,3.32470,4.70600
2019-12-31,16.07000,4.83900,11.23100,2.09000,-0.03300,7.32400,3.90700,-4.59100,-0.68400,-0.00800,-0.67600,-0.67600,,-4.32800,8.43200,3.90700,0.96720,0.96720,-4.50000,-4.50000,0.75070,3.01070,24.31240,24.31240,-4.25640,-26.93220,0.03320,4.35200,-0.62600,-0.13960,-0.14890,116.80630,2.7547,1.4093
2019-09-30,15.56500,4.96800,10.59700,1.34900,-0.08100,6.89600,3.70100,-4.65300,-0.95200,0.00800,-0.96000,-0.96000,,-4.61600,9.00200,3.70100,0.96930,0.96930,-4.80000,-4.80000,0.75060,3.00950,23.77770,23.77770,-6.11630,-29.65630,0.03180,7.82590,-0.88700,-0.19620,-0.21020,117.51570,4.9613,4.4878
2019-06-30,15.53200,4.59600,10.93600,1.38000,-5.33100,13.14500,-2.20900,-4.94700,-7.15600,0.00700,-7.16300,-7.16300,,-10.70900,4.03100,-2.20900,0.96930,0.96930,-11.00000,-11.00000,0.75110,3.01700,-14.22230,-14.22230,-46.07260,-68.94800,0.03110,82.15380,-6.58780,-1.43610,-1.55240,118.50610,5.2467,4.5337
2019-03-31,15.99500,4.74900,11.24600,1.81400,1.83900,5.79100,5.45500,-4.79200,0.66300,0.00800,0.65500,0.65500,,-3.01500,11.04500,5.45500,0.96060,0.96060,-3.10000,-3.10000,0.74070,2.85710,34.10440,34.10440,4.14500,-18.84960,0.03140,63.34650,0.56840,0.12870,0.13920,125.89600,2.80760,6.26170
2018-12-31,15.96800,4.68500,11.28300,1.74900,-5.52600,18.91200,-7.62900,-5.28700,-12.91600,-0.03200,-12.88400,-12.88400,,-15.75400,3.73400,-7.62900,0.92560,0.92560,-16.80000,-16.80000,0.74820,2.97160,-47.77680,-47.77680,-80.88680,-98.65980,0.03140,-459.81410,-11.31530,-2.53580,-2.67640,127.44190,4.0177,2.5057
2018-09-30,16.07300,4.71000,11.36300,1.70300,1.00700,6.74100,4.62200,-5.18200,-0.56000,0.03000,-0.59000,-0.59000,,-3.81000,10.35400,4.62200,0.93860,0.93860,-4.10000,-4.10000,0.72560,2.64490,28.75630,28.75630,-3.48410,-23.70440,0.03050,-3.35020,-0.48980,-0.11190,-0.12090,142.39520,6.0954,7.0995
2018-06-30,16.94100,4.51800,12.42300,2.26800,,9.69000,2.73300,-5.17900,-2.44600,0.01700,-2.46300,-2.46300,0.90300,-4.73100,10.06900,2.73300,0.92470,0.92470,-5.10000,-5.10000,0.72710,2.66430,16.13250,16.13250,-14.43840,-27.92630,0.03160,-11.59440,-2.00390,-0.45970,-0.48940,147.00100,6.3832,8.0012
2018-03-31,16.29300,4.63500,11.65800,2.50800,1.05500,8.92900,2.72900,-4.57600,-1.84700,0.02500,-1.87200,-1.87200,,-5.03200,10.18300,2.72900,0.89000,0.89000,-5.70000,-5.70000,0.72490,2.63560,16.74950,16.74950,-11.33620,-30.88440,0.03000,-7.30940,-1.48340,-0.34490,-0.36380,158.19940,7.27420,6.92360
2017-12-31,14.29600,3.32400,10.97200,2.50900,-7.63900,15.92400,-4.95200,-3.80500,-8.75700,-0.03800,-8.71900,-8.71900,,-10.69600,3.91600,-4.95200,0.86540,0.86540,-12.30000,-12.30000,0.71280,2.48220,-34.63910,-34.63910,-61.25490,-74.81810,0.03120,-29.83100,-7.95760,-1.90510,-2.02200,141.61940,5.8729,2.3533
2017-09-30,15.19800,4.34400,10.85400,1.30600,-0.02400,9.07600,1.77800,-3.88600,-2.10800,0.06500,-2.17300,-2.17300,,-4.55800,9.58900,1.77800,0.86930,0.86930,-5.20000,-5.20000,0.68990,2.22500,11.69890,11.69890,-13.87030,-29.99080,0.03230,-4.98830,-1.76730,-0.46130,-0.48840,158.01170,5.8534,3.4389
2017-06-30,14.71900,4.38300,10.33600,1.31700,0.85400,6.77200,3.56400,-4.21000,-0.64600,0.06900,-0.71500,-0.71500,-0.01100,-3.20700,10.06300,3.56400,0.86280,0.86280,-3.70000,-3.70000,0.67710,2.09710,24.21360,24.21360,-4.38890,-21.78820,0.03090,-1.39240,-0.55420,-0.15000,-0.15870,167.81930,8.2068,9.0403
2017-03-31,14.32200,4.26500,10.05700,2.23200,-0.25200,8.88400,1.17300,-3.82100,-2.64800,0.04100,-2.68900,-2.68900,1.52900,-3.60200,7.76600,1.17300,0.85540,0.85540,-4.20000,-4.20000,0.66880,2.01920,8.19020,8.19020,-18.48900,-25.15010,0.02970,-4.66860,-2.00630,-0.55840,-0.58790,176.39730,7.58940,9.19920
2016-12-31,12.02700,3.61400,8.41300,3.63300,-0.22900,9.19300,-0.78000,-3.16400,-3.94400,,-4.05100,-4.05100,0.02000,-6.21400,6.63700,-0.78000,0.84200,0.84200,-7.40000,-7.40000,0.65990,1.94000,-6.48540,-6.48540,-32.79290,-51.66710,0.02460,-6.32910,-2.90870,-0.82830,-0.87360,185.46800,2.0965,4.3589
2016-09-30,11.91100,3.72300,8.18800,1.49700,-0.03100,6.52200,1.66600,-3.34000,-1.67400,,-1.67400,-1.67400,0.04000,-2.75200,6.65700,1.66600,0.84870,0.84870,-3.20000,-3.20000,0.60290,1.51850,13.98710,13.98710,-14.05420,-23.10470,0.02940,-2.27920,-1.20070,-0.41370,-0.43550,179.71680,4.2775,3.855
2016-06-30,11.08400,3.07600,8.00800,2.51200,-0.07700,8.02100,-0.01300,-3.74100,-3.75400,,-3.75400,-3.75400,0.74300,-3.21000,5.41900,-0.01300,0.84110,0.84110,-3.80000,-3.80000,0.71740,2.53870,-0.11730,-0.11730,-33.86860,-28.96070,0.03030,-4.68950,-4.47030,-1.02630,-1.08510,115.25650,6.0508,4.0625
2016-03-31,9.13800,3.05200,6.08600,2.28200,-0.08800,7.25000,-1.16400,-2.41900,-3.58300,,-3.58300,-3.58300,0.02100,-3.74000,3.78800,-1.16400,0.82840,0.82840,-4.50000,-4.50000,0.64630,1.82750,-12.73800,-12.73800,-39.20990,-40.92800,0.03030,-4.28640,-3.99220,-1.18660,-1.25200,122.10590,0.75810,0.31270
2015-12-31,9.14980,3.06190,6.08800,2.74660,-0.02870,7.93500,-1.84710,-2.50490,-4.35210,,-4.35210,-4.35210,2.25590,-2.68670,3.36610,-1.84710,0.48680,0.48680,209.20000,209.20000,0.63230,1.71960,-20.18760,-20.18760,-47.56460,-29.36360,0.02960,-4.84490,-4.56370,-1.40730,-1.49050,129.63080,-7.8609,9.2776
2015-09-30,7.22950,2.46060,4.76890,4.85200,-0.11260,9.84650,-5.07760,-2.29810,-7.37570,,-7.37570,-7.37570,0.21720,-22.13410,-0.04140,-5.07760,0.79080,0.79080,-28.00000,-28.00000,0.62160,1.64300,-70.23380,-70.23380,-102.02090,-306.16200,0.02130,-7.68830,-7.31640,-2.17550,-2.46130,137.13080,41.2881,42.0026
2015-06-30,6.08190,2.08010,4.00180,3.50850,-0.05450,7.40220,-3.40050,-1.97930,-5.37970,,-5.37970,-5.37970,0.08450,-72.70910,0.65400,-3.40050,0.21990,0.21990,-330.40000,-330.40000,0.56900,1.32020,-55.91110,-55.91110,-88.45470,-1195.50200,0.02020,-6.26820,-4.76410,-1.78630,-1.86850,182.42200,0.1561,-0.7827
2015-03-31,5.15380,1.92340,3.23030,2.30900,-0.04720,5.35720,-2.12680,-2.14270,-4.26960,,-4.26960,-4.26960,0.04640,-6.26300,1.07140,-2.12680,0.09760,0.09760,-64.00000,-64.00000,0.76380,3.23420,-41.26770,-41.26770,-82.84370,-121.52380,0.01790,-56.31890,-11.04850,-1.48250,-2.20900,465.73510,-44.52410,-44.63270
