Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,12.09100,8.56200,3.52900,0.96400,2.43300,0.05800,3.62900,-0.10000,-0.10800,-0.20800,-0.20800,-0.20800,-0.20800,0.19000,-0.10000,33.83600,33.83600,0.00000,0.00000,0.98250,0.23320,0.92100,29.18700,-0.82710,-0.82710,-1.72030,-1.72030,0.34100,0.92150,1.39510,64.51330,-2.76740,-2.76740,-0.58670,-2.12200,0.22210,-0.00070,-0.00350
2023-09-30,14.50700,10.47500,4.03200,0.82700,2.00500,0.09600,2.19300,1.83900,-1.66300,0.17600,0.85500,0.85500,0.85500,2.35400,0.84400,33.83300,33.83300,0.04000,0.04000,0.97350,0.24650,1.00900,27.79350,12.67670,5.81790,1.21320,5.89370,0.39730,1.26720,1.36720,65.82960,11.96470,11.96470,2.34160,9.01520,0.21120,-0.0059,0.1779
2023-06-30,10.53100,7.56900,2.96200,0.68500,1.58000,0.07900,2.90200,0.06000,0.01700,0.07700,0.07700,0.07700,0.07700,0.77600,0.57800,32.97500,32.97500,0.00000,0.00000,0.91860,0.26590,1.20150,28.12650,0.56970,5.48860,0.73120,0.73120,0.31380,1.28330,1.03760,86.73540,1.28650,1.28660,0.22940,0.94440,0.18150,-0.1098,-0.3086
2023-03-31,10.45900,7.78700,2.67200,0.88700,1.23500,0.13200,2.56400,0.10800,0.06200,0.17000,0.17000,0.17000,0.17000,0.61900,0.58500,164.85700,164.85700,0.00000,0.00000,0.87540,0.28940,1.37330,25.54740,1.03260,5.59330,1.62540,1.62540,0.36030,1.52930,1.27880,70.38050,3.18410,3.18410,0.58560,2.26270,0.03240,0.112,0.1126
2022-12-31,8.56200,6.37200,2.19000,0.98300,1.93100,0.08000,2.99400,-0.80400,-1.77700,-2.58100,-2.58100,-2.58100,-2.58100,-0.64400,-0.80400,29.34500,29.34500,-0.08000,-0.08000,1.21420,0.42360,0.79320,25.57810,-9.39030,-9.39030,-30.14480,-30.14480,0.41430,1.10360,1.05820,85.04910,-85.26600,-85.26590,-12.48850,-49.14320,0.01840,-0.13980,-0.14040
2022-09-30,6.42500,5.08600,1.33900,0.52400,3.77400,-0.08100,2.69100,-1.35200,-1.99200,-3.34400,-3.34400,-3.34400,-3.34400,-1.15000,-3.24200,29.34500,29.34500,-0.23000,-0.23000,0.65250,-5.60790,-1.71080,20.84050,-21.04280,-50.45920,-52.04670,-52.04670,0.28960,0.69150,2.20560,40.80470,49.85840,49.85840,-15.07050,329.45830,-0.22780,0.087,0.0809
2022-06-30,4.30500,3.21800,1.08700,0.94400,1.33700,0.20200,2.80100,-1.71400,0.25300,-1.46100,-1.46100,-1.46100,-1.46100,-0.99200,-1.09200,29.32700,29.32700,-0.05000,-0.05000,0.70600,-0.66480,-1.31680,25.24970,-39.81420,-25.36590,-33.93730,-33.93730,0.25830,0.63200,1.44270,62.38330,23.95870,23.95870,-8.76640,39.88530,-0.04140,-0.3306,-0.3315
2022-03-31,4.29000,3.20800,1.08200,1.17900,1.23300,0.06800,3.12300,-2.04100,-0.21000,-2.25100,-2.25100,-2.25100,-2.25100,-1.26200,-1.36300,146.63600,146.63600,-0.02000,-0.02000,0.73270,-0.97260,-1.60310,25.22150,-47.57580,-31.77160,-52.47090,-52.47090,0.26130,0.61510,1.09720,82.02800,43.38860,43.38860,-13.70970,85.58940,-0.03530,-0.0315,-0.0315
2021-12-31,1.25000,0.88400,0.36600,0.78700,1.07200,0.02100,2.52800,-2.16200,0.00700,-2.15500,-2.15500,-2.15500,-2.15500,-1.47200,-1.57200,146.07600,146.07600,-0.01000,-0.01000,0.74260,-3.74130,-2.39370,29.28000,-172.96000,-125.76000,-172.40000,-172.40000,0.10640,0.17930,0.89730,100.29600,63.21500,63.21500,-18.33890,299.72190,-0.02330,-0.02560,-0.02560
2021-09-30,4.15600,2.69200,1.46400,1.64100,1.08100,0.28000,2.82500,-1.36100,-0.67100,-2.03200,-2.03200,-2.03200,-2.03200,-0.35400,-1.36100,139.89400,139.89400,-0.01000,-0.01000,0.89410,2.60760,-4.86790,35.22620,-32.74780,-32.74780,-48.89320,-48.89320,0.27750,0.57690,3.09920,29.03990,119.81150,119.81130,-13.56750,-192.60670,-0.01160,0.0014,0.0014
2021-06-30,1.91800,1.20300,0.71500,1.00700,1.31600,0.34400,2.41700,-1.70200,-0.09000,-1.79200,-1.79200,-1.79200,-1.79200,-1.26400,-1.33800,142.50500,142.50500,-0.01000,-0.01000,,,,37.27840,-88.73830,-69.76020,-93.43070,-93.43070,,,,,,,,,,-0.0163,-0.0171
2021-03-31,2.92700,2.00300,0.92400,1.00100,0.95000,0.20000,2.70800,-1.78400,-0.08200,-1.86600,-1.86600,-1.86600,-1.86600,-0.82700,-0.89900,140.34200,140.34200,-0.02000,-0.02000,,,,31.56820,-60.94980,-30.71410,-63.75130,-63.75130,,,,,,,,,,-0.0248,-0.028
2020-12-31,2.58300,1.76200,0.82100,0.90600,0.84500,-0.01100,2.34800,-1.52700,-0.31700,-1.84400,-1.84400,-1.84400,-1.84400,-0.94100,-1.01100,132.79200,132.79200,-0.01000,-0.01000,,,,31.78480,-59.11730,-39.14050,-71.38990,-71.38990,,,,,,,,,,-0.01830,-0.01830
2020-09-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
