Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-03-31,,,2.31470,1.78840,-4.10310,0.05240,-4.05070,-4.05070,-4.05070,-4.31570,-3.90860,-4.10310,117.36700,117.36700,-0.04000,-0.04000,12.80630,0.00210,0.00580,,,,,,,,,-12.16320,-9.72110,-8.00980,-9.39950,0.30080,-0.02580,-0.02590
2018-12-31,,,1.69240,2.47430,-4.16660,0.03320,-4.13340,-3.62650,-3.62650,-3.89370,-4.10490,-4.16660,98.10300,98.10300,-0.03000,-0.03000,4.60770,0.00660,0.02420,,,,,,,,,-57.00640,-24.49440,-18.18390,-22.31750,0.14250,-0.0239,-0.0237
2018-09-30,,,1.37950,1.57470,-2.95420,0.01870,-2.93560,-2.93560,-2.93560,-3.25740,-2.89780,-2.95420,94.69700,94.69700,-0.03000,-0.03000,2.85130,0.01180,0.05100,,,,,,,,,212.43040,-32.74950,-20.36910,-28.16490,0.10540,-0.0274,-0.0304
2018-06-30,0.08980,0.08980,1.52270,1.97200,-3.40490,-0.00610,-3.41100,-3.41100,-3.41100,-3.57970,-3.35200,-3.40490,94.03480,94.03480,-0.04000,-0.04000,6.27170,0.00820,0.01240,100.00000,-3791.13200,-3791.13200,-3797.92500,-3985.68800,0.00560,1.00000,90.00000,,-30.48210,-21.26060,-27.00780,0.13290,-0.0239,-0.0255
2018-03-31,0.02990,0.02990,2.19290,1.95780,-4.12070,0.01070,-4.11000,-4.11000,-4.11000,-4.25730,-4.07360,-4.12070,93.54300,93.54300,-0.05000,-0.05000,4.75130,0.01360,0.02490,100.00000,-13764.74000,-13764.74000,-13728.85000,-14220.83000,0.00260,,,-145.18340,-57.91090,-35.77200,-48.07220,0.08970,-0.03000,-0.03110
2017-12-31,0.04490,0.04490,2.29850,2.37700,-4.63060,0.64560,-3.98500,-3.62800,-3.62800,-3.77420,-4.58620,-4.63060,90.47500,90.47500,-0.03000,-0.03000,4.50150,0.00630,0.02480,100.00000,-10311.72000,-10311.72000,-8874.03300,-8404.61700,0.00310,,,-73.06980,-38.82110,-25.15320,-33.75010,0.11440,-0.0232,-0.0247
2017-09-30,0.04490,0.04490,2.01310,1.44010,-3.40830,0.01360,-3.39470,-3.39470,-3.39470,-3.54550,-3.37690,-3.40830,92.22300,92.22300,-0.04000,-0.04000,5.40350,0.00370,0.02850,100.00000,-7589.85000,-7589.85000,-7559.60000,-7895.38100,0.00270,,,-48.15900,-29.65250,-20.54440,-26.45360,0.13750,-0.0297,-0.03
2017-06-30,0.04490,0.04490,2.31470,1.70650,-3.97630,0.00870,-3.96760,-3.96760,-3.96760,-4.12000,-3.96350,-3.97630,91.61200,91.61200,-0.04000,-0.04000,8.79230,0.00340,0.00460,100.00000,-8854.72600,-8854.72600,-8835.43500,-9174.81000,0.00250,,,-42.15960,-28.60230,-22.29020,-26.00090,0.16540,-0.038,-0.0466
2017-03-31,0.01500,0.01500,2.38420,2.11800,-4.48720,-0.00890,-4.49610,-4.49610,-4.49610,-21.39650,-4.47520,-4.48720,84.59600,84.59600,-0.25000,-0.25000,8.60000,0.00070,0.00380,100.00000,-29976.78000,-29976.78000,-30036.19000,-142938.60000,0.00070,,,-35.09410,-25.65770,-20.40760,-23.82210,0.20730,-0.03580,-0.03580
2016-12-31,,,1.54800,1.01630,-2.56430,0.67250,-1.89180,-1.89180,-1.89180,-1.89180,-2.55160,-2.56430,57.65500,57.65500,-0.03000,-0.03000,3.16000,0.00230,0.02020,,,,,,,,,-177.86640,-32.54170,-19.27200,-26.39820,0.12290,-0.0366,-0.0366
2016-09-30,,,0.83530,0.99980,-1.83510,-0.00330,-1.83840,-1.83840,-1.83840,-6.23220,-1.82140,-1.83510,57.62900,57.62900,-0.11000,-0.11000,4.79860,0.00220,0.02500,,,,,,,,,-69.75330,-24.89260,-16.25960,-21.03240,0.15060,-0.0237,-0.0237
2016-06-30,,,0.64260,0.97770,-1.62020,-0.00370,-1.62390,-1.62390,-1.62390,-1.62390,-1.60680,-1.62020,57.59300,57.59300,-0.03000,-0.03000,0.57660,0.00690,0.01010,,,,,,,,,-54.17680,-97.77190,-29.18190,-53.80560,0.05200,-0.0189,-0.0189
2016-03-31,,,0.92170,1.31580,-2.23750,-0.00710,-2.24460,-2.24460,-2.24460,-2.24460,-2.22460,-2.23750,57.28800,57.28800,-0.04000,-0.04000,1.44810,,,,,,,,,,,-53.18370,-77.82980,-33.27490,-53.18370,0.07330,-0.02690,-0.02690
2015-12-31,0.00000,0.00000,1.60990,1.17250,-2.78230,0.77620,-2.00610,-2.00610,-2.00610,-2.00610,-2.77150,-2.78230,51.48100,51.48100,-0.03000,-0.03000,3.15380,,0.00190,,,,,,0.00000,,,-33.03690,-42.36000,-23.86530,-33.03690,0.10620,-0.0342,-0.0348
2015-09-30,0.05990,0.05990,0.87920,1.33940,-2.15880,0.00410,-2.15460,-2.15460,-2.15460,-2.15460,-2.14670,-2.15880,56.97000,56.97000,-0.04000,-0.04000,5.59690,,0.00470,100.00000,-3606.48200,-3606.48200,-3599.56100,-3599.56100,0.00610,0.75000,119.99900,-30.95240,-38.63820,-21.83250,-30.95240,0.12170,-0.0365,-0.0367
2015-06-30,0.07700,0.07700,1.35470,1.12410,-2.40180,-0.00270,-2.40450,-2.40450,-2.40450,-2.40450,-2.39210,-2.40180,55.94200,55.94200,-0.04000,-0.04000,6.05560,,0.00510,100.00000,-3119.21300,-3119.21300,-3122.76900,-3122.76900,0.00650,1.28640,69.96270,-27.86610,-33.19250,-20.27080,-27.86610,0.15150,-0.0158,-0.0163
2015-03-31,0.05760,0.05760,1.44840,1.17780,-2.56860,-0.00150,-2.57010,-2.57010,-2.57010,-2.57010,-2.55780,-2.56860,35.56200,35.56200,-0.07000,-0.07000,3.70090,,0.00850,100.00000,-4456.62100,-4456.62100,-4459.21100,-4459.21100,0.00590,1.91420,47.01590,-40.20260,-51.31790,-26.23170,-40.20260,0.13670,-0.06530,-0.06550
2014-12-31,,,1.91380,1.39640,-3.31020,0.25510,-3.05510,-3.05510,-3.05510,-3.04430,-3.32010,-3.31020,32.07670,32.07670,-0.09000,-0.09000,2.50850,0.00680,0.02680,,,,,,,,,-137.12900,-137.12900,-90.88610,-136.19420,0.06900,-0.0752,-0.0752
2014-09-30,,,1.06970,1.53560,-2.60530,-0.00650,-2.61180,-2.61180,-2.61180,-2.61180,-2.57380,-2.60530,32.06100,32.06100,-0.08000,-0.08000,5.01130,0.00470,0.01400,,,,,,,,,-55.03610,-55.03610,-45.11880,-54.77690,0.14750,-0.05,-0.051
2014-06-30,,,1.11830,1.30220,-2.42050,0.00540,-2.41510,-2.41510,-2.41510,-2.42590,-2.41000,-2.42050,32.00000,32.00000,-0.08000,-0.08000,7.66490,0.00520,0.01200,,,,,,,,,-37.40010,-37.40010,-32.79920,-37.20660,0.20180,-0.0577,-0.0597
2014-03-31,,,1.07380,1.05520,-2.12900,-0.01000,-2.13900,-2.13900,-2.13900,-2.13900,-2.11960,-2.12900,32.00000,32.00000,-0.07000,-0.07000,12.83990,0.00500,0.01020,,,,,,,,,-24.84470,-24.84470,-22.93470,-24.71940,0.26900,-0.06530,-0.07130
2013-12-31,,,0.72680,1.07710,-1.80390,-0.00390,-1.80770,-1.80770,-1.80770,-1.80130,-1.80340,-1.80390,19.00100,19.00100,-0.06000,-0.06000,12.71870,,,,,,,,,,,-17.25800,-17.25800,-15.95010,-17.25800,0.32730,-0.0685,-0.0716
2013-09-30,,,0.74500,0.70810,-1.45310,0.00330,-1.44980,-1.44980,-1.44980,-1.45630,-1.45600,-1.45310,14.89600,14.89600,-0.10000,-0.10000,25.08870,,,,,,,,,,,-11.95410,-11.95410,-11.47870,-11.95410,0.38500,-0.0452,-0.0471
2013-06-30,,,0.24010,0.10330,-0.34340,-0.00010,-0.34340,-0.34340,-0.34340,-0.34330,-0.34340,-0.34340,10.00000,10.00000,-0.03000,-0.03000,,,,,,,,,,,,,,,,,-0.0285,-0.0285
2013-03-31,,,0.04960,0.06250,-0.11210,,-0.11210,-0.11210,-0.11210,-0.11210,-0.11210,-0.11210,10.00000,10.00000,-0.01000,-0.01000,,,,,,,,,,,,,,,,,-0.01500,-0.01500
2012-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2012-09-30,,,0.00000,,,,0.00000,,0.00000,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
