Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,1.46800,0.32400,1.14400,1.17100,2.66600,3.83700,-2.69300,-0.51800,-3.21100,-3.21100,-3.21100,-3.21100,-2.38600,-2.69300,23.06100,23.06100,-0.14000,-0.14000,0.05920,-0.03350,-1.04150,77.92920,-183.44690,-183.44690,-218.73300,-218.73300,0.31100,,3.26220,27.58860,27.84190,27.84190,-68.01530,28.77500,-0.46860,-0.054,-0.0657
2023-06-30,1.46800,0.33000,1.13800,1.45100,2.60800,4.05900,-2.92100,-0.20800,-3.12900,-3.12900,-3.12900,-3.12900,-2.29200,-2.92100,21.38300,21.38300,-0.15000,-0.15000,0.06330,-0.00040,-1.11580,77.52040,-198.97820,-198.97820,-213.14710,-213.14710,0.31390,,6.95730,12.93600,30.31680,30.31680,-66.90190,30.32860,-0.46010,-0.0434,-0.0627
2023-03-31,1.30900,0.31300,0.99600,1.79600,3.24400,5.04000,-4.04400,-0.69000,-4.73400,-4.73400,-4.73400,-4.73400,-3.32000,-4.04400,21.06500,21.06500,-0.22000,-0.22000,0.09060,-0.00060,-1.29080,76.08860,-308.93810,-308.93810,-361.65010,-361.65010,0.25130,,2.78510,32.31470,53.60050,53.60060,-90.89860,53.63090,-0.41570,-0.10980,-0.12400
2022-12-31,1.44400,0.54000,0.90400,1.87300,3.54700,5.42000,-4.51600,-0.67800,-5.19400,-5.19400,-5.19400,-5.19400,-3.86200,-4.51600,19.79100,19.79100,-0.25000,-0.25000,0.40920,-0.00240,-2.56010,62.60390,-312.74250,-312.74250,-359.69530,-359.69530,0.15570,,2.72450,33.03330,123.22660,123.22650,-56.00000,123.51960,-0.19890,-0.1845,-0.203
2022-09-30,2.19200,0.99500,1.19700,1.45600,3.56300,5.01900,-3.82200,0.90600,-2.91600,-2.91600,-2.91600,-2.91600,-3.05600,-3.82200,19.82600,19.82600,-0.15000,-0.15000,0.77980,2.46220,-20.61370,54.60770,-174.36130,-174.36130,-133.02920,-133.02920,0.15270,,2.39300,37.60950,539.00020,539.00150,-20.31350,-788.10800,-0.02590,-0.1142,-0.1458
2022-06-30,2.05800,0.91600,1.14200,1.48600,3.61700,5.10300,-3.96100,-0.10400,-4.06500,-4.06500,-4.06500,-4.06500,-3.56100,-3.96100,19.37200,19.37200,-0.21000,-0.21000,0.86880,2.08680,-5.93640,55.49080,-192.46840,-192.46840,-197.52190,-197.52190,0.16410,,1.59660,56.37030,219.25510,219.25570,-32.41110,-238.27670,-0.09390,-0.1862,-0.2024
2022-03-31,1.83500,0.90300,0.93200,1.65000,3.26600,4.91600,-3.98400,-0.07000,-4.05400,-4.05400,-4.05400,-4.05400,-3.63500,-3.98400,19.11300,19.11300,-0.21000,-0.21000,1.20060,0.65260,4.57140,50.79020,-217.11170,-217.11170,-220.92640,-220.92640,0.16070,,1.56300,57.58040,-311.36690,-311.36710,-35.51160,-108.16430,0.06690,-0.18160,-0.19000
2021-12-31,1.64600,1.32400,0.32200,1.46600,2.69600,4.16200,-3.84000,-0.01100,-3.85100,-3.85100,-3.85100,-3.85100,-3.52600,-3.84000,17.99200,17.99200,-0.21000,-0.21000,1.61900,0.14660,0.33610,19.56260,-233.29300,-233.29300,-233.96110,-233.96110,0.17830,,1.59190,56.53710,-98.26470,-98.26490,-41.70910,-83.86320,0.20490,-0.2069,-0.2075
2021-09-30,1.81900,0.93900,0.88000,1.86300,5.12500,6.98800,-6.10800,0.01100,-6.09700,-6.09700,-6.09700,-6.09700,-5.85900,-6.10800,17.90900,17.90900,-0.34000,-0.34000,2.22710,0.08380,0.17740,48.37820,-335.78890,-335.78890,-335.18420,-335.18420,0.14240,,1.73570,51.85270,-89.96610,-89.96610,-47.71860,-82.42530,0.36060,-0.3402,-0.353
2021-06-30,1.96000,0.73300,1.22700,1.53000,5.34800,6.87800,-5.65100,0.70000,-4.95100,-4.95100,-4.95100,-4.95100,-5.51300,-5.65100,17.62000,17.62000,-0.28000,-0.28000,2.75290,0.01150,0.02050,62.60200,-288.31630,-288.31630,-252.60210,-252.60210,0.14160,,1.17510,76.59180,-62.00380,-62.00380,-35.76540,-61.28990,0.45320,-0.1686,-0.2031
2021-03-31,1.85200,0.62500,1.22700,1.46900,3.66200,5.13100,-3.90400,0.00100,-3.90300,-3.90300,-3.90300,-3.90300,-3.82500,-3.90400,17.54100,17.54100,-0.22000,-0.22000,5.49050,0.01680,0.05330,66.25270,-210.79910,-210.79910,-210.74510,-210.74510,0.11010,,1.41920,63.41790,-32.19500,-32.19500,-23.20180,-31.65450,0.68820,-0.20450,-0.21570
2020-12-31,1.58100,0.65900,0.92200,1.05600,3.79700,4.85300,-3.93100,0.00200,-3.92900,-3.92900,-3.92900,-3.92900,-3.86400,-3.93100,14.67800,14.67800,-0.26000,-0.26000,8.54670,0.01340,0.04180,58.31750,-248.64010,-248.64010,-248.51360,-248.51360,0.07950,,1.28220,70.18970,-25.08780,-25.08780,-19.76160,-24.75270,0.89910,-0.1889,-0.2001
2020-09-30,1.58800,0.65200,0.93600,1.08100,1.26200,2.34300,-1.40700,-0.00200,-1.40900,-1.40900,-1.40900,-1.42200,-1.35000,-1.40700,14.45000,14.45000,-0.10000,-0.10000,1.44900,0.16060,0.52870,58.94210,-88.60200,-88.60200,-88.72790,-89.54660,0.33190,,1.54170,58.37530,-112.36070,-112.36040,-29.44620,-94.31060,0.08400,-0.0894,-0.0955
2020-06-30,1.65500,0.65100,1.00400,0.90700,0.81100,1.71800,-0.71400,-0.00100,-0.71500,-0.71500,-0.71500,-0.74800,-0.65900,-0.71400,13.78400,13.78400,-0.05000,-0.05000,2.22010,0.12420,0.27260,60.66470,-43.14200,-43.14200,-43.20240,-45.19640,0.27870,,1.55110,58.02420,-99.03060,-28.95910,-12.04110,-25.36360,0.17900,-0.064,-0.0656
2020-03-31,1.79500,0.74700,1.04800,0.75300,0.76600,1.51900,-0.47100,0.00600,-0.46500,-0.46500,-0.46500,-0.49800,-0.41900,-0.47100,13.70300,13.70300,-0.04000,-0.04000,2.57010,0.00350,0.01710,58.38440,-26.23960,-26.23960,-25.90530,-27.74370,0.29300,,1.73930,51.74370,-33.09610,-14.75250,-7.59060,-14.70120,0.22860,-0.01040,-0.01330
2019-12-31,2.57200,1.00300,1.56900,0.53900,0.73700,1.27600,0.29300,0.00300,0.29600,0.29600,0.29600,0.26100,0.34100,0.29300,13.50200,15.35200,0.01000,0.02000,2.60010,0.00590,0.01800,61.00310,11.39190,11.39190,11.50860,10.14780,0.37630,,1.64240,54.79780,17.27960,8.32400,4.33070,8.27510,0.26260,0.0885,0.0835
2019-09-30,3.86000,1.46500,2.39500,0.29700,0.63300,0.93000,1.46500,-0.00100,1.46400,1.46400,1.46400,1.42900,1.51500,1.46500,13.52300,15.37100,0.11000,0.09000,2.38830,0.00970,0.02290,62.04660,37.95340,37.95340,37.92750,37.02070,0.57070,,1.42750,63.04660,102.59310,44.77060,21.64400,44.33680,0.24150,0.0441,0.0431
2019-06-30,4.02000,1.59000,2.43000,0.29600,0.36700,0.66300,1.76700,-0.00900,1.75800,1.75800,1.75800,1.72300,1.81400,1.76700,13.52300,15.37100,0.13000,0.11000,1.45860,0.02310,0.04990,60.44780,43.95520,43.95520,43.73130,42.86070,0.62670,,1.48610,60.55970,-8370.98200,96.48740,27.40450,94.26270,0.13470,0.0954,0.0908
2019-03-31,3.19100,1.28400,1.90700,0.18200,0.74300,0.92500,0.98200,-0.03500,0.94700,0.94700,0.94700,0.91300,1.02100,0.98200,13.40800,15.32300,0.07000,0.06000,1.26650,0.91470,11.38270,59.76180,30.77410,30.77410,29.67720,28.61170,0.70260,,2.13870,42.08090,-53.74580,1169.13800,20.84990,99.68420,0.00600,0.05140,0.04510
2018-12-31,2.97900,1.10200,1.87700,0.40500,0.57700,0.98200,0.89500,-0.04500,0.85000,0.85000,0.85000,0.81700,0.93200,0.89500,13.04900,15.06300,0.07000,0.05000,1.14080,2.29990,-1.82390,63.00770,30.04370,30.04370,28.53310,27.42530,0.73210,,1.51450,59.42600,-29.25990,-80.03770,20.88970,104.03920,-0.08020,0.0513,0.0494
2018-09-30,2.66500,0.96700,1.69800,0.32900,0.70900,1.03800,0.66000,-0.04300,0.61700,0.61700,0.61700,0.58200,0.69100,0.66000,13.06200,14.95500,0.04000,0.04000,0.83970,-21.15910,-0.98150,63.71480,24.76550,24.76550,23.15200,21.83870,1.06300,,2.38590,37.72230,-16.26680,-31.64100,24.61110,-701.13680,-0.14860,0.036,0.0295
2018-06-30,2.36900,0.92600,1.44300,0.20000,0.72100,0.92100,0.52200,-0.04800,0.47400,0.47400,0.47400,0.43900,0.55400,0.52200,13.01700,14.79100,0.03000,0.03000,0.64160,-2.40690,-0.72760,60.91180,22.03460,22.03460,20.00840,18.53100,1.11590,,2.21820,40.57410,-10.54040,-17.85980,22.32690,-60.84720,-0.20390,0.0978,0.0953
2018-03-31,2.26300,0.85200,1.41100,0.30300,0.70900,1.01200,0.39900,-0.05300,0.34600,0.34600,0.34600,0.31000,0.43200,0.39900,12.94600,14.73000,0.02000,0.02000,0.83140,-27.55050,-0.97980,62.35090,17.63150,17.63150,15.28940,13.69860,1.28220,,1.81910,49.47420,-6.98290,-11.11830,19.60340,-317.43130,-0.23920,-0.01400,-0.01650
