Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,2.13540,2.13540,23.39840,5.85670,-0.00650,-27.12620,0.61820,-26.50800,,-26.50800,-26.50800,-26.50800,-26.36980,-27.12620,149.33900,149.33900,-0.17410,-0.17410,3.69820,0.09110,0.17750,100.00000,-1270.28500,-1270.28500,-1241.33500,-1241.33500,0.01630,0.80210,112.20180,-31.86990,-31.88700,-20.21770,-28.96510,0.55700,-0.1321,-0.1555
2023-06-30,1.51570,1.51570,27.55770,6.84340,0.78180,-32.10360,0.05120,-32.05230,,-32.05230,-32.05230,-32.05230,-31.78460,-32.10360,149.33900,149.33900,-0.21810,-0.21810,5.05390,0.08340,0.15090,100.00000,-2118.13000,-2118.13000,-2114.74800,-2114.74800,0.01030,0.64530,139.46760,-29.71410,-29.72800,-21.82080,-27.23630,0.72230,-0.2472,-0.2472
2023-03-31,4.84100,4.84100,31.69860,7.35280,0.44010,-33.77020,-0.55710,-34.32730,-0.00320,-34.32410,-34.32410,-34.33060,-33.46000,-33.77020,149.33900,149.33900,-0.23000,-0.23000,5.21020,0.07640,0.13010,100.00000,-697.58310,-697.58310,-709.09090,-709.15740,0.02690,2.20860,40.74950,-25.56320,-25.57380,-19.03870,-23.61080,0.89910,-0.23890,-0.23900
2022-12-31,11.82030,11.82030,35.00520,8.82950,0.80000,-31.21440,-3.43430,-34.64870,-0.00010,-34.64860,-34.64860,-34.64860,-29.23370,-31.21440,142.36200,142.36200,-0.23080,-0.23080,5.65840,0.07100,0.11520,100.00000,-264.07520,-264.07520,-293.12960,-293.12840,0.05600,4.15980,21.63570,-21.50600,-21.51420,-16.40100,-19.97900,1.07880,-0.2777,-0.2808
2022-09-30,14.99520,14.99520,26.31410,8.14720,0.11880,-19.34730,2.73860,-16.60870,,-16.60870,-16.60870,-16.60870,-19.02180,-19.34730,149.33900,149.33900,-0.11080,-0.11080,5.64690,0.06710,0.09930,100.00000,-129.02340,-129.02340,-110.76030,-110.76030,0.06300,8.80430,10.22230,-9.10530,-9.18420,-6.97550,-8.49430,1.22140,-0.102,-0.1024
2022-06-30,7.76970,7.76970,22.16620,8.91160,0.25540,-23.05270,2.39760,-20.65510,,-20.65510,-20.65510,-20.65510,-22.69960,-23.05270,147.32600,147.32600,-0.13830,-0.13830,4.89910,0.06930,0.09270,100.00000,-296.69910,-296.69910,-265.84030,-265.84030,0.02800,1.32170,68.09480,-10.06590,-10.14760,-7.43910,-9.36780,1.37400,-0.1382,-0.1387
2022-03-31,8.98430,8.98430,20.62490,7.90590,0.31870,-19.22780,0.52860,-18.69920,0.00220,-18.70150,-18.70150,-18.70150,-18.83280,-19.22780,123.44400,123.44400,-0.15710,-0.15710,3.13050,0.11800,0.15120,100.00000,-214.01450,-214.01450,-208.13140,-208.15640,0.04140,1.76070,51.11540,-14.19270,-14.38620,-8.62350,-12.51760,1.06740,-0.25840,-0.25930
2021-12-31,11.79070,11.79070,32.07550,8.62360,0.70020,-28.20820,1.20310,-27.00510,0.00000,-27.00510,-27.00510,-27.00510,-27.73250,-28.20820,119.50200,119.50200,-0.22780,-0.22780,3.19760,0.11150,0.12980,100.00000,-239.24030,-239.24020,-229.03670,-229.03630,0.04430,2.07240,43.42880,-16.78960,-16.99050,-10.13870,-14.91770,1.30320,-0.2769,-0.2836
2021-09-30,10.21420,10.21420,24.31630,8.06690,0.27240,-21.89660,1.73810,-20.15840,,-20.15840,-20.15840,-20.15840,-21.54590,-21.89660,119.78700,119.78700,-0.16510,-0.16510,3.06630,0.07000,0.07600,100.00000,-214.37310,-214.37310,-197.35630,-197.35630,0.03930,2.30430,39.05680,-12.77110,-12.92890,-7.75860,-11.87730,1.31760,-0.2443,-0.2442
2021-06-30,11.69600,11.69600,26.26680,6.55350,0.40000,-20.72430,-1.87000,-22.59430,,-22.59430,-22.59430,-22.59430,-20.37150,-20.72430,119.64500,119.64500,-0.19000,-0.19000,3.38290,0.06230,0.06710,100.00000,-177.19170,-177.19170,-193.18020,-193.18020,0.03910,2.57960,34.88930,-12.42850,-12.56690,-7.56060,-11.65420,1.51830,-0.1698,-0.1749
