Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,0.03630,0.02020,0.01610,0.21440,1.86870,,2.08310,-2.06700,-0.13030,-2.19740,-2.19740,-2.19740,-2.19740,-1.65650,-2.06700,18.54460,18.54460,-0.12000,-0.12000,4.57770,0.34430,0.57070,44.32650,-5698.41500,-5698.41500,-6057.72800,-6057.71600,0.00480,0.07560,1.40960,63.84900,-53.39890,-142.20350,-28.81140,-35.01310,0.22190,-0.076,-0.076
2023-06-30,0.03760,0.01660,0.02100,0.19320,2.52710,,2.72030,-2.69930,-0.17470,-2.87400,-2.87400,-2.87400,-2.87400,-2.52110,-2.69930,18.36180,18.36180,-0.16000,-0.16000,5.06130,0.25910,0.40090,55.91610,-7178.78500,-7178.78500,-7643.30200,-7643.29200,0.00400,0.06290,1.20790,74.50650,-49.53040,-91.63680,-30.59450,-36.69520,0.31290,-0.0847,-0.0847
2023-03-31,0.04790,0.03010,0.01780,0.18090,2.28390,,2.46470,-2.44700,-0.15470,-2.60170,-2.60170,-2.60170,-2.60170,-2.32900,-2.44700,17.09210,17.09210,-0.15000,-0.15000,4.88860,0.21120,0.38400,37.19400,-5111.92700,-5111.92700,-5435.13800,-5435.12800,0.00410,0.12040,1.59090,56.57060,-33.23830,-51.36710,-22.10030,-26.21740,0.45480,-0.09300,-0.09300
2022-12-31,0.02260,0.01330,0.00930,0.40460,2.80560,,3.21010,-3.20080,-0.29730,-3.49820,-3.49820,-3.49820,-3.49820,-3.80250,-3.20080,11.00310,11.00310,-0.17000,-0.17000,3.19870,,0.19960,41.27410,-14170.57000,-14170.57000,-15486.88000,-15486.86000,0.00190,0.06160,0.74490,120.81550,-38.48240,-56.13730,-29.36670,-38.48230,0.53520,-0.1709,-0.1709
2022-09-30,0.00970,0.00500,0.00480,0.45980,2.32710,,2.78690,-2.78220,-0.31650,-3.09870,-3.09870,-3.09870,-11.60010,-1.77550,-2.78220,10.97380,10.97380,-1.06000,-1.06000,2.99860,,0.19780,49.14730,-28582.37000,-28582.37000,-31833.68000,-119171.20000,0.00090,0.02520,1.14730,78.44260,-36.94160,-57.03610,-27.93440,-36.94140,0.65030,-0.0862,-0.0862
2022-06-30,0.00150,,0.00150,0.48520,2.10230,,,-2.58600,2.39760,-0.18840,-0.18840,-0.18840,-0.18840,-2.36070,-2.58600,8.99800,8.99800,-0.02000,-0.02000,2.06010,,0.25950,,,,,,0.00020,,,,-3.26980,-6.95220,-2.27370,-3.26980,0.52500,-0.2118,-0.2118
2022-03-31,0.00150,0.00110,0.00040,0.04750,1.79730,,1.84480,-1.84440,-3.72530,-5.56970,-5.56970,-5.56970,-5.56970,-0.74400,-1.84440,8.55050,8.55050,-0.65000,-0.65000,0.03340,-0.09960,-0.96980,,,,,,0.00040,0.01050,,,132.37250,75.72090,-162.82050,145.55360,-0.53920,-0.09060,-0.09060
2021-12-31,,,,0.14610,1.46430,,,-1.61040,-1.69340,-3.30380,-3.30380,-3.30380,-3.30380,0.05530,-1.61040,8.65860,8.65860,-0.38000,-0.38000,0.23460,3.12770,-5.34290,,,,,,,,,,683.17820,88.62270,-78.48990,-1453.63000,-0.05510,-0.163,-0.163
2021-09-30,,,,0.56670,1.09650,,,-1.66310,-0.35830,-2.02140,-2.02140,-2.02140,-2.02140,-1.27250,-1.66310,8.66040,8.66040,-0.23000,-0.23000,0.73700,0.17860,0.48090,,,,,,,,,,-95.82950,164.16520,-36.31280,-78.71660,0.24360,-0.075,-0.075
2021-06-30,,,,0.31450,1.00020,,,-1.31470,-0.22800,-1.54270,-1.54270,-1.54270,-1.54270,-1.02470,-1.31470,8.65950,8.65950,-0.18000,-0.18000,0.65520,0.06650,0.11130,,,,,,,,,,-53.25670,285.51340,-37.65560,-49.71640,0.33450,-0.1107,-0.1107
