Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-09-30,0.74800,0.54600,0.20200,4.30100,0.96000,-0.44300,5.70400,-5.50200,0.47800,-5.02400,,-5.02400,-5.02400,-5.02400,-4.96900,-5.50200,25.74590,25.74590,-0.20000,-0.20000,16.70070,27.00540,-735.56150,-735.56150,-671.65780,-671.65780,0.00900,,0.38580,233.30210,-6.69820,-6.69820,-6.04540,-6.69820,2.94600,-0.1316,-0.1377
2017-06-30,1.17800,1.01800,0.16000,4.01400,0.94300,-0.37000,5.32700,-5.16700,0.42700,-4.74000,0.00300,-4.74300,-4.74300,-4.74300,-4.62100,-5.16700,25.69200,25.69200,-0.18000,-0.18000,17.66050,13.58230,-438.62480,-438.62480,-402.37690,-402.63160,0.01350,,0.55540,162.04580,-5.97840,-5.97840,-5.42390,-5.97840,3.08160,-0.1578,-0.1612
2017-03-31,0.72100,0.64700,0.07400,4.00400,0.87800,-0.45100,5.33300,-5.25900,0.42000,-4.83900,0.00800,-4.84700,-4.84700,-4.84700,-4.71400,-5.25900,25.50050,25.50050,-0.19000,-0.19000,15.15160,10.26350,-729.40360,-729.40360,-671.15120,-672.26070,0.00780,,0.28710,313.43970,-5.81830,-5.81830,-5.27420,-5.81830,3.25070,-0.19080,-0.19850
2016-12-31,1.18000,1.13100,0.04900,4.73500,0.99500,-0.47100,6.20100,-6.15200,-0.47600,-6.62800,0.01500,-6.64300,-6.64300,-6.64300,-5.63600,-6.15200,25.44500,25.44500,-0.26000,-0.26000,17.12730,4.15250,-521.35610,-521.35630,-561.69510,-562.96620,0.01230,,0.88590,101.59330,-7.61040,-7.61040,-6.92080,-7.61040,3.42570,-0.1677,-0.1715
2016-09-30,1.53600,1.41800,0.11800,3.90500,0.95000,-0.43500,5.29000,-5.17200,0.07900,-5.09300,0.02100,-5.11400,-5.11400,-5.11400,-4.58500,-5.17200,25.57000,25.57000,-0.20000,-0.20000,17.03910,7.68230,-336.71880,-336.71880,-331.57550,-332.94270,0.01510,,0.81790,110.03910,-5.48230,-5.48230,-5.02430,-5.48230,3.67340,-0.1174,-0.1261
2016-06-30,1.80800,1.57500,0.23300,4.04000,0.94600,-0.42800,5.41400,-5.18100,0.71800,-4.46300,,-4.46300,-4.46300,-4.46300,-4.59600,-5.18100,24.79000,24.79000,-0.18000,-0.18000,18.10180,12.88720,-286.55970,-286.55970,-246.84740,-246.84740,0.01710,,1.11470,80.74120,-4.56860,-4.56860,-4.21300,-4.56860,3.83890,-0.0952,-0.0995
2016-03-31,2.01600,1.51500,0.50100,3.72500,0.99800,-0.36200,5.08500,-4.58400,1.21200,-3.37200,,-3.37200,-3.37200,-3.37200,-3.99300,-4.58400,25.93800,25.93800,-0.13000,-0.13000,22.19520,24.85120,-227.38090,-227.38090,-167.26190,-167.26190,0.01850,,0.81390,110.58040,-3.32750,-3.32750,-3.09270,-3.32750,3.98330,-0.07920,-0.09400
2015-12-31,2.46300,2.01000,0.45300,2.62000,2.21000,-0.45900,4.83000,-4.37700,-0.11000,-5.48000,0.00000,-5.48000,-5.47200,-5.47200,-3.79600,-4.37700,24.87300,24.87300,-0.22000,-0.22000,18.50970,18.67640,-177.71010,-177.71010,-222.49290,-222.16810,0.02190,,0.66600,135.12790,-5.27410,-5.27410,-4.85990,-5.27410,4.08400,-0.1915,-0.2182
2015-09-30,3.30900,2.48700,0.82200,3.09700,1.00100,-0.50600,4.60400,-3.78200,0.40000,-3.38200,,-3.38200,-3.38200,-3.38200,-3.19900,-3.78200,26.01500,26.01500,-0.13000,-0.13000,22.86710,24.84130,-114.29430,-114.29430,-102.20610,-102.20610,0.02840,,1.62210,55.48500,-3.12890,-3.12890,-2.90650,-3.12890,,-0.09,-0.1094
2015-06-30,2.65600,1.93200,0.72400,3.69000,1.17400,-0.50200,5.36600,-4.64200,-0.30800,-4.95000,,-4.95000,-4.95000,-4.95000,-4.03000,-4.64200,24.75000,24.75000,-0.20000,-0.20000,20.36790,27.25900,-174.77410,-174.77410,-186.37050,-186.37050,0.02220,,1.45140,62.01050,-4.48530,-4.48530,-4.12980,-4.48570,,-0.1189,-0.1321
2015-03-31,2.70100,1.83000,0.87100,3.53900,0.96300,-0.49700,4.99900,-4.12800,0.71900,-3.40900,,-3.40900,-3.40900,-3.40900,-3.47400,-4.12800,26.22310,26.22310,-0.13000,-0.13000,19.79210,32.24730,-152.83230,-152.83230,-126.21250,-126.21250,0.02190,,1.72370,52.21400,-2.99860,-2.99860,-2.76160,-2.99860,4.48300,-0.09810,-0.11920
2014-12-31,3.64000,2.39000,1.25000,4.79000,2.94000,,7.73000,-6.48000,-0.20000,-4.84000,0.00000,-4.84000,-4.82300,-4.82300,-5.85000,-6.48000,25.38400,25.38400,-0.19000,-0.19000,14.96460,34.89010,-178.02200,-178.02200,-132.96700,-132.50000,0.02850,,1.75850,51.18130,-4.15450,-4.15490,-3.78040,-4.15490,4.57890,-0.0528,-0.0992
2014-09-30,3.16400,2.33000,0.83400,4.14000,0.98000,,5.12000,-4.28600,0.12000,-4.17000,0.00000,-4.17000,-4.17900,-4.17900,-2.67600,-4.28600,24.58200,24.58200,-0.17000,-0.17000,17.85390,25.91660,-135.46140,-135.46140,-131.79520,-132.07960,0.02440,,1.30740,68.83690,-3.47440,-3.47440,-3.22060,-3.47440,,-0.0827,-0.1766
2014-06-30,3.85000,2.42000,1.43000,3.91000,1.23000,,5.14000,-3.71000,0.53000,-3.19000,0.00000,-3.19000,-3.19100,-3.19100,-4.22000,-3.71000,24.54600,24.54600,-0.13000,-0.13000,17.56150,36.88310,-96.36360,-96.36360,-82.85720,-82.88310,0.02920,,1.33220,67.55840,-2.61940,-2.61970,-2.42020,-2.61940,,-0.0907,-0.0791
2014-03-31,3.85700,2.56000,1.29700,3.03000,0.88000,,3.91000,-2.61300,0.28000,-2.33000,0.00000,-2.33000,-2.33700,-2.33700,-2.10300,-2.61300,25.96600,25.96600,-0.09000,-0.09000,17.84070,33.44570,-67.74700,-67.74700,-60.40960,-60.59110,0.02880,,1.33000,67.66920,-1.88590,-1.88620,-1.74460,-1.88590,,-0.12400,-0.13560
2013-12-31,4.41300,2.85000,1.56300,4.99000,2.10000,,7.09000,-5.52700,-0.23000,-4.22000,0.00000,-4.22000,-4.21700,-4.21700,-4.99700,-5.52700,21.08500,21.08500,-0.20000,-0.20000,15.11670,35.57670,-125.24360,-125.24360,-95.62660,-95.55860,0.03210,,1.67160,53.84090,-3.38060,-3.38140,-3.07120,-3.38060,,-0.1254,-0.1671
2013-09-30,4.23400,2.58000,1.65400,2.97000,1.23000,,4.20000,-2.54600,0.25000,-2.29000,0.00000,-2.29000,-2.29900,-2.29900,-2.03600,-2.54600,38.31700,38.31700,-0.06000,-0.06000,6.11430,38.97020,-60.13230,-60.13230,-54.08600,-54.29850,0.07100,,1.18270,76.09820,-4.95370,-4.95900,-3.85350,-4.95470,,-0.0368,-0.0521
2013-06-30,4.31800,2.45000,1.86800,2.48000,0.97000,,3.45000,-1.58200,-0.28000,-1.88000,0.00000,-1.88000,-1.88100,-1.88100,-1.08200,-1.58200,37.62000,37.62000,-0.05000,-0.05000,5.96900,43.07550,-36.63740,-36.63740,-43.53870,-43.56180,0.06960,,1.26260,71.28300,-3.97670,-3.98180,-3.03390,-3.97760,,-0.0126,-0.0282
2013-03-31,4.61600,2.23000,2.38600,2.18000,0.78000,,2.96000,-0.57400,0.10000,-0.48000,0.00000,-0.48000,-0.48100,-0.48100,-0.07400,-0.57400,37.00000,37.00000,-0.01000,-0.01000,6.76560,51.55980,-12.43500,-12.43500,-10.39860,-10.42030,0.07310,,1.60840,55.95750,-0.99090,-0.99260,-0.76140,-0.99110,,-0.07510,-0.07890
2012-12-31,4.81800,2.66000,2.15800,2.10000,1.01000,,3.11000,-0.95200,0.16000,-0.76000,0.00000,-0.76000,-0.76500,-0.76500,-0.47200,-0.95200,38.25000,38.25000,-0.02000,-0.02000,6.04000,45.24700,-19.75930,-19.75930,-15.77420,-15.87800,0.07430,,2.20000,40.90910,-1.58520,-1.58780,-1.17960,-1.58550,,0.0089,0.0113
2012-09-30,3.96700,2.42000,1.54700,1.85000,0.78000,,2.63000,-1.08300,0.08000,-1.00000,0.02000,-1.02000,-1.02200,-1.02200,-0.60300,-1.08300,34.06700,34.06700,-0.03000,-0.03000,7.19200,38.82030,-27.30020,-27.30020,-25.20800,-25.76250,0.06240,,2.04480,44.01310,-2.13410,-2.13900,-1.60840,-2.13450,,0.0418,0.0201
2012-06-30,4.08700,2.40000,1.68700,1.85000,0.82000,,2.67000,-0.98300,-0.14000,-1.13000,0.05000,-1.18000,-1.19100,-1.19100,-0.53300,-0.98300,37.21900,37.21900,-0.03000,-0.03000,7.14690,41.10600,-24.05190,-24.05190,-27.64860,-29.14120,0.06250,,0.89040,101.07660,-2.46280,-2.46840,-1.82190,-2.46280,,-0.0828,-0.1093
2012-03-31,4.20000,2.07000,2.13000,1.45000,0.78000,,2.23000,-0.10000,0.57000,0.45000,0.00000,0.45000,0.45600,0.45600,0.32000,-0.10000,38.00000,38.00000,0.01000,0.01000,7.90340,50.47620,-2.38100,-2.38100,10.71430,10.85710,0.06310,,2.01920,44.57140,0.93060,0.93290,0.68560,0.93080,,-0.01710,-0.04760
2011-12-31,11.54900,,11.54900,,,,,11.54900,,11.54900,,11.54900,2.98400,2.98400,11.54900,11.54900,32.71300,32.71300,0.09000,0.09000,6.67070,100.00000,100.00000,100.00000,100.00000,25.83770,0.17010,,6.48820,13.87130,6.20500,6.22190,4.39530,6.20630,,0.0651,-0.0495
