Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-03-31,0.26800,0.26800,1.94400,0.88300,,-2.55900,0.05300,-2.50600,,-2.50600,-2.50600,-2.50600,-2.49100,-2.55900,0.96500,0.96500,-2.54870,-2.54870,5.88100,,,100.00000,-954.85080,-954.85080,-935.07460,-935.07460,0.01640,0.73420,122.57460,-18.42380,-18.42380,-15.37420,-18.42380,14.09120,-3.59060,-3.59170
2017-12-31,0.27400,0.27400,2.22900,1.68900,,-3.64400,,-3.64400,,-3.64400,-3.64400,-3.64400,-3.37700,-3.64400,0.83290,0.83290,-4.04800,-4.04800,4.97710,,,100.00000,-1329.92700,-1329.92600,-1329.92700,-1329.92700,0.01390,1.76770,50.91240,-23.07060,-23.07060,-18.55110,-23.07060,16.40500,-2.8679,-2.8702
2017-09-30,0.27300,0.27300,2.33100,0.69700,,-2.75500,-0.04600,-2.80100,,-2.80100,-2.80100,-2.80100,-2.67500,-2.75500,0.82470,0.82470,-3.44830,-3.44830,3.04810,,,100.00000,-1009.15800,-1009.15800,-1026.00700,-1026.00700,0.02820,1.59650,56.37360,-42.88120,-42.88120,-28.94490,-42.88120,7.69050,-3.3834,-3.3857
2017-06-30,0.27000,0.27000,2.34700,0.62400,,-2.70100,0.00900,-2.69200,,-2.69200,-2.69200,-2.69200,-2.70800,-2.70100,0.81210,0.81210,-3.29840,-3.29840,2.59170,,,100.00000,-1000.37000,-1000.37000,-997.03690,-997.03690,0.02690,1.01500,88.66670,-43.12730,-43.12720,-26.84750,-43.12720,7.65880,-3.4625,-3.4636
2017-03-31,0.26800,0.26800,2.74300,0.78900,,-3.26400,0.10200,-3.16200,,-3.16200,-3.16200,-3.16200,-3.34400,-3.26400,0.81140,0.81140,-3.89810,-3.89810,3.13930,,,100.00000,-1217.91000,-1217.91000,-1179.85100,-1179.85100,0.02120,0.79760,112.83580,-38.10560,-38.10560,-24.98810,-38.10560,10.22340,-4.77440,-4.78310
2016-12-31,0.27400,0.27400,4.18500,0.84200,,-4.75300,-0.07300,-4.82600,0.00000,-4.82600,-4.82600,-4.82600,-4.67600,-4.75300,0.75870,0.75870,-5.99700,-5.99700,3.43570,,,100.00000,-1734.67100,-1734.67200,-1761.31400,-1761.31400,0.01670,0.96480,93.28470,-43.57570,-43.57560,-29.33740,-43.57560,13.66710,-3.4746,-3.445
2016-09-30,0.19300,0.19300,3.34200,0.65600,,-3.80500,0.07800,-3.72700,0.10500,-3.83200,-3.83200,-3.83200,-3.77000,-3.80500,0.74370,0.74370,-5.09750,-5.09750,6.52900,,,100.00000,-1971.50200,-1971.50200,-1931.08800,-1985.49200,0.00990,0.52730,170.67360,-24.67480,-24.67480,-19.68760,-24.67480,19.16480,-4.2827,-4.2865
2016-06-30,,,3.36000,0.86100,,-4.22100,-0.08900,-4.31000,0.00100,-4.31100,-4.31100,-4.31100,-4.09000,-4.22100,0.74040,0.74040,-5.84710,-5.84710,5.11810,,,,,,,,,,,-29.88350,-29.88350,-23.94870,-29.88350,19.47960,-4.0691,-4.0894
2016-03-31,,,3.38400,0.71900,,-4.10300,0.11900,-3.98400,,-3.98400,-3.98400,-3.98400,-4.13300,-4.10300,0.74040,0.74040,-5.39730,-5.39730,6.68720,,,,,,,,,,,-22.28190,-22.28190,-18.89850,-22.28190,24.15010,-4.15990,-4.17070
2015-12-31,,,2.77600,0.56900,,-3.34500,0.14000,-3.20500,,-3.20500,-3.20500,-3.20500,-3.43000,-3.34500,0.74040,0.74040,-4.49780,-4.49780,9.20110,,,,,,,,,,,-14.87580,-14.87580,-13.20940,-14.87580,29.10030,-3.0093,-3.008
2015-09-30,,,1.86000,0.63700,,-2.49700,-0.10300,-2.60000,,-2.60000,-2.60000,-2.60000,-2.25600,-2.49700,0.74040,0.74040,-3.44830,-3.44830,19.35970,,,,,,,,,,,-10.37510,-10.37510,-9.78440,-10.37510,33.84790,-3.0552,-3.0633
2015-06-30,,,1.56200,0.96700,,-2.52900,0.17500,-2.35400,,-2.35400,-2.35400,-2.35400,-2.36100,-2.52900,0.74040,0.74040,-3.14840,-3.14840,18.78410,,,,,,,,,,,-8.58650,-8.58650,-8.08660,-8.58650,37.02880,-2.334,-2.5393
2015-03-31,,,1.43100,1.07300,,-2.50400,0.04100,-2.46300,,-2.46300,-2.46300,-2.46300,-2.68600,-2.50400,0.74040,0.74040,-3.29840,-3.29840,22.32670,,,,,,,,,,,-8.35280,-8.35280,-7.93290,-8.35280,39.82740,-3.04710,-3.04980
2014-12-31,,,1.12600,0.92800,,-2.05400,0.03600,-1.97800,,-1.97900,-1.97900,-1.97900,-2.05300,-2.05400,0.68860,0.68860,-2.69870,-2.69870,,,,,,,,,,,,,,,,,,
2014-09-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,
2014-06-30,,,1.24500,0.51800,,-1.76300,-0.00600,-1.75700,,-1.75700,-1.75700,-1.75700,-1.76300,-1.76300,0.74040,0.74040,-2.09900,-2.09900,,,,,,,,,,,,,,,,,-6.1847,-6.205
2014-03-31,,,1.50200,0.63300,,-2.13500,0.02600,-2.16100,,-2.16100,-2.16100,-2.16100,-2.13500,-2.13500,0.53230,0.53230,-4.04800,-4.04800,26.61080,,,,,,,,,,,-5.69390,-5.69390,-5.41860,-5.69390,51.26220,0.00000,
2013-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2013-03-31,,,0.45400,0.13900,-0.01000,-0.60300,0.00400,0.60700,,0.60700,0.60700,0.60700,-0.60300,-0.60300,0.33320,0.33320,1.79910,1.79910,,,,,,,,,,,,,,,,,0.00000,
2012-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
